prediction,ground_truth,filename
"acesso a tratamentos eficazes contra doenças como depressão, ansiedade e crise de ponico.","acesso a tratamentos eficazes contra doenças como depressão, ansiedade e crise de pânico.",0954-039-01-07.txt
"Em primeiro lugar, cabe pensar no impacto da sociedade atual - modada pelo siste-","Em primeiro lugar, cabe pensar no impacto da sociedade atual- moldada pelo siste-",0954-039-02-01.txt
"ma capitalista - no desevolvimento de transtornos mentais. Segundo o sociólogo Zygmunt Bauman,","ma capitalista- no desenvolvimento de transtornos mentais. Segundo o sociólogo Zygmunt Bauman,",0954-039-02-02.txt
"vive-se, hoje, na ""modernidade líguida"", na qual as relações são cada vez mais fiteis e caren-","vive-se, hoje, na ""modernidade líquida"", na qual as relações são cada vez mais fúteis e caren-",0954-039-02-03.txt
"tes de significado, o que promove o isolamento do indivíduo. Dessa forma, há a internalica-","tes de significado, o que promove o isolamento do indivíduo. Dessa forma, há a internaliza-",0954-039-02-04.txt
"ção dos processos e das frustrações cotidianas, as quais não são compartilhadas devido à au","ção dos fracassos e das frustrações cotidianas, as quais não são compartilhados devido à au-",0954-039-02-05.txt
"sência de interações sociais significativas. O indivíduo torna-se, pois, mais propasso a de-","sência de interações sociais significativas. O indivíduo torna-se, pois, mais propenso a de-",0954-039-02-06.txt
"senduer doenças como depressão e assiedade, as quais têm impacto significativo na --(da--","senvolver doenças como depressão e ansiedade, as quais têm impacto significativo na --(vida)--",0954-039-02-07.txt
qualidade de vida da população.,qualidade de vida da população.,0954-039-02-08.txt
"Ademais, deve-se considerar a influência das redes sociais na constação de es-","Ademais, deve-se considerar a influência das redes sociais na construção de es-",0954-039-03-01.txt
"tigmas acerca dessas enfermidades. De acordo com o sociólogo Guy Debord, a ""socieda-","tigmas acerca dessas enfermidades. De acordo com o sociólogo Guy Debord, a ""socieda-",0954-039-03-02.txt
"de do espetáculo"", vivenciada na contemporaneidade, é marcada pela autopromoção por meio","de do espetáculo"", vivenciada na contemporaneidade, é marcada pela autopromoção por meio",0954-039-03-03.txt
"de imagens, o que promove a mercaderização da própria vida. Através das redes sociais,","de imagens, o que promove a mercadorização da própria vida. Através das redes sociais,",0954-039-03-04.txt
"há a renda de um estilo de vida real, que, muitas vezes, não pode ser alcançado.","há a venda de um estilo de vida irreal, que, muitas vezes, não pode ser alcançado.",0954-039-03-05.txt
"Nesse contexto, ao se construir virtualmente uma nacativa de vida ilusória, na qual não","Nesse contexto, ao se construir virtualmente uma narrativa de vida ilusória, na qual não",0954-039-03-06.txt
"há --xxx-- espaço para o desenvolvimento de doenças psicológicas, --xx-- tem-se sua estigmatiza-","há --xxx-- espaço para o desenvolvimento de doenças psicológicas, --xxx-- tem-se sua estigmatiza-",0954-039-03-07.txt
"ção, --- que impede o diagnóstico e tratamento médico essencial, agravando o problema.","ção, --xxx-- o que impede o diagnóstico e tratamento médico essencial, agravando o problema.",0954-039-03-08.txt
"Portanto, tendo em vista a amplitude da situação, assim como suas consequências, me-","Portanto, tendo em vista a amplitude da situação, assim como suas consequências, me-",0954-039-04-01.txt
didas governamentais são necessárias. Cabe ao Ministério da saúde promover o diálogo,didas governamentais são necessárias. Cabe ao Ministério da Saúde promover o diálogo,0954-039-04-02.txt
"e a conscientização sobre transtornos mentais graves, por meio de cartares informa-","e a conscientização sobre transtornos mentais graves, por meio de cartazes informa-",0954-039-04-03.txt
"tivos, que devem ser veculados em carbus, nospitais e postos de saúde, além da cadiza-","tivos, que devem ser veiculados em ônibus, hospitais e postos de saúde, além da realiza-",0954-039-04-04.txt
"ção de formas de dívidas virduais, que serão frespendidas por estudantes de medicina","ção de fóruns de dúvidas virtuais, que serão --xxx-- respondidas por estudantes de medicina",0954-039-04-05.txt
de universidades públicas. Tais ações tem como objetivo reduzir o estigma associado às doen-,de universidades públicas. Tais ações tem como objetivo reduzir o estigma associado às doen-,0954-039-04-06.txt
"ças mentais, a fim de possibilitar o tratamento médico dos acometidos.","ças mentais, a fim de possibilitar o tratamento médico dos acometidos.",0954-039-04-07.txt
"Em meados do século XX, a Organização Mundial da Saúde (OMS) ampliou o conceito de saúde, passando da simples aborda-","Em meados do século XX, a Organização Mundial da Saúde (OMS) ampliou o conceito de saúde, passando da simples aborda-",0956-041-01-01.txt
"fem bisfísica para a contemplação dos aspectos mentais e sociais que afetam a integridade humana. Embora existam, hoje, considerá-","gem biofísica para a contemplação dos aspectos mentais e sociais que afetam a integridade humana. Embora existam, hoje, considerá-",0956-041-01-02.txt
"veis avanços quanto à inclusão da saúde psíquica aos cuidados de um indivíduo, certos estigmas, como o preconceito associado ao assunto","veis avanços quanto à inclusão da saúde psíquica aos cuidados de um indivíduo, certos estigmas, como o preconceito associado ao assunto",0956-041-01-03.txt
"e a negligência governamental, conforem desafios ao adequado debate acerca das doenças mentais, na atual sociedade brasileira","e a negligência governamental, conferem desafios ao adequado debate acerca das doenças mentais, na atual sociedade brasileira.",0956-041-01-04.txt
"É importante pontuar, a princípio, como algumas mudanças foram ventaposas para a abordagem das doenças mentais no meio","É importante pontuar, a princípio, como algumas mudanças foram vantajosas para a abordagem das doenças mentais no meio",0956-041-02-01.txt
"social e sabe-se que, com a transformação promovida pela OMS, a qual odicionou os aspectos psicossociais ao debate acerca do","social. Sabe-se que, com a transformação promovida pela OMS, a qual adiciona os aspectos psicossociais ao debate acerca do",0956-041-02-02.txt
"conceito de saúde humana, questões como o diagnóstico, o tratamento e a socialização de indivíduos ostiveram uma conside-","conceito de saúde humana, questões como o diagnóstico, o tratamento e a socialização de indivíduos obtiveram uma conside-",0956-041-02-03.txt
"sável melhora. Esses avanços podem ser notados no aumento da capacitação de profissionais específicos, como psicólogos e ##paaa## --pe--","rável melhora. Esses avanços podem ser notados no aumento da capacitação de profissionais específicos, como psicólogos e ##psi-## --xxx--",0956-041-02-04.txt
"##eae# -eo-, dos contos comunitários de assistência ##co## --cos-- a saúde mental e, também, de discussão, por personagens públicos, de","--xxx--, ##quiatras## dos centros comunitários de assistência ##para## --xxx-- a saúde mental e, também, da discussão, por personagens públicos, da",0956-041-02-05.txt
"importância de se conhecerem os sinais, os sintomes e as formas de auto cuidado. Exemplo disso foi o acorrido com o Bu-","importância de se conhecerem os sinais, os sintomas e as formas de auto cuidado. Exemplo disso foi o ocorrido com o hu-",0956-041-02-06.txt
"merista Aindusses Munos que, após der sua condição de depressão divulgada em redes sociais, como o Instagram, e em","merista Whindersson Nunes que, após ter sua condição de depressão divulgada em redes sociais, como o Instagram, e em",0956-041-02-07.txt
"programas da mídia televisiva, começou a abordar e tema em seu perfeil na internet, de forma a defender uma maior atenção","programas da mídia televisiva, começou a abordar o tema em seu perfil na internet, de forma a defender uma maior atenção",0956-041-02-08.txt
"da sociedade com o equilíbrio psicológico. Esses acontecimentos, além de beneficiarem a desconstrução do estigma presente na","da sociedade com o equilíbrio psicológico. Esses acontecimentos, além de beneficiarem a desconstrução de estigma presente na",0956-041-02-09.txt
"temática, rerelam um progresso de interação social com os transtornos ##eaa## --e---","temática, revelam um progresso da interação social com os transtornos ##mentais.## --xxx--",0956-041-02-10.txt
"Em contrapartida, mesmo que estas mudanças sejem notáveis, o estigma associado às doenças mentais, por possui","Em contrapartida, mesmo que certas mudanças sejam notáveis, o estigma associado às doenças mentais, por possuir",0956-041-03-01.txt
"origens antigas que ainda são ##desea## --dea-- na sociedade moderna, encontra desafios que impedem a adequação e a ratu-","origens antigas que ainda são ##refletidas## --xxx-- na sociedade moderna, encontra desafios que impedem a adequação e a natu-",0956-041-03-02.txt
"rilização de seu debeste. Sob essa perspectiva, considerando a criação literática ""O Holocausto Brasileiro"", que norma e documenta","ralização do seu debate. Sob essa perspectiva, considerando a criação literária ""O Holocausto Brasileiro"", que narra e documenta",0956-041-03-03.txt
"fatos relacionados ao tratamento arcáico e dese -manto-- conferido a pacientes acometidos por doenças mentais, no decorrer dos séculos XX","Fatos relacionados ao tratamento arcaico e desumano conferido a pacientes acometidos por doenças mentais, no decorrer dos séculos XIX",0956-041-03-04.txt
"e SI, torna-se possível analisar a fuança histórica do preconceito contra a temática psicológica. Essa obra vidência como, mui-","e XX, torna-se possível analisar a herança histórica do preconceito contra a temática psicológica. Essa obra evidencia como, mui-",0956-041-03-05.txt
"tas vezes, pessoas com transtornos, como a depressão, a síntrome do pânico e a bipolaridade, eram marginalizadas e discriminadas, sen-","tas vezes, pessoas com transtornos, como a depressão, a síndrome do pânico e a bipolaridade, eram marginalizadas e discriminadas, sen-",0956-041-03-06.txt
do o desequilíbrio psíquico tratado de maneira pejorativa. Os reflexos dessa cultura na contemporaneidade podem ser observadas,do o desequilíbrio psíquico tratado de maneira pejorativa. Os reflexos dessa cultura na contemporaneidade podem ser observados,0956-041-03-07.txt
"em relalos como do humorista Nintersos, que sofreu diformações após confirmar o aconecimento por depressão, indo chomeda","em relatos como o do humorista Whindersson, que sofreu difamações após confirmar o acometimento por depressão, ainda chamado",0956-041-03-08.txt
de froco e de frusso. Esse imaginário preconceituoso é viabilizado pela ineficiência da ação governamental em fornecer a elucida-,de fraco e de fresco. Esse imaginário preconceituoso é viabilizado pela ineficiência da ação governamental em fornecer a elucida-,0956-041-03-09.txt
"ção dos cidadãos quanto à importância do cuidado mental. Nesse sentido, destaca-se a falta de divulgação de dados e de concei-","ção dos cidadãos quanto a importância de cuidado mental. Nesse sentido, destaca-se a falta de divulgação de dados e de concei-",0956-041-03-10.txt
tos relacionados às doenças psíquicas e de informações que desconstruam o pensamento que vincula o doente à fraqueza.,tos relacionados às doenças psíquicas e de informações que desconstruam o pensamento que víncula o doente à fraqueza.,0956-041-03-11.txt
"Diante do exposto, fica evidente que, para que o amplo conceito de integridade defendido pela OMS seja efetivada, medidas públi-","Diante do exposto, fica evidente que, para que o amplo conceito de integridade defendido pela OMS seja efetivado, medidas públi-",0956-041-04-01.txt
"cas são necessárias. Cabe ao governo, portanto, principalmente ao Ministério da Saúde, criar campanhas publicitárias de elucidação","cas são necessárias. Cabe ao governo, portanto, principalmente ao Ministério da Saúde, criar campanhas publicitárias de elucidação",0956-041-04-02.txt
"acerca do equibíbrio mental. Isso deve ser feito por meio da divulgação de vartilhas e de propagandas, nas redes sociais e nas mídias","acerca do equilíbrio mental. Isso deve ser feito por meio da divulgação de cartilhas e de propagandas, nas redes sociais e nas mídias",0956-041-04-03.txt
"rlussivas, as quais contenham dedos e informações sobre as doenças mentais e suas formas de aconetimento --e--","televisivas, as quais contenham dados e informações sobre as doenças mentais e suas formas de acometimento ##--xxx--## --xxx--",0956-041-04-04.txt
"de ##de## - eio-- ieiados em vistudos da psicologia, com a finalidade de difundir os conhecimentos e, assim, desconstruir os estigmas.","--de ajuda--, ##--xxx--## inbasados em estudos da psicologia, com a finalidade de difundir os conhecimentos e, assim, desconstruir os estigmas.",0956-041-04-05.txt
"Segundo dados de 2017 da Organização Mundial da Saúde, mais de 11,5 milhões de brasileiros possuem depres-","Segundo dados de 2017 da Organização Mundial de Saúde, mais de 11,5 milhões de brasileiros possuem depres-",0957-042-01-01.txt
"são. Compreender a importância de dados tão alarmantes é considerar que as doenças mentais, como a depressão, são tra-","são. Compreender a importância de dados tão alarmantes é considerar que as doenças mentais, como a depressão, são tra-",0957-042-01-02.txt
"tados como um estigma no Brasil hodierno. Diante dessa perspectiva, vale ressaltar que esse cenário crítico é","tadas como um estigma no Brasil hodierno. Diante dessa perspectiva, vale ressaltar que esse cenário crítico é",0957-042-01-03.txt
"fruto de circenistâncias históricas e da inocidade estatal. Assim, hão de ser analisados tais fatores,","fruto de circunstâncias históricas e de inocuidade estatal. Assim, hão de ser analisados tais fatores,",0957-042-01-04.txt
com o intuito de liquidá-los de maneira eficas.,com o intuito de liquidá-los de maneira eficaz.,0957-042-01-05.txt
"Ao considerar esse abordagem, salienta-se que a estigmatização dos transtornos mentais dialoge","Ao considerar essa abordagem, salienta-se que a estigmatização dos transtornos mentais dialoga",0957-042-02-01.txt
"cam heranças de nação tupiniquim. Conforme afirme o filósofo hispeno - a mericano Gorgo Santapana, em sua e-","com heranças de nação tupiniquim. Conforme afirma o filósofo hispano-americano George Santayana, em sua a-",0957-042-02-02.txt
"bordagem naturalístico, a sociedade é cumulativa, sompre se fundamentando a partir do que acontaceu antes. A palo-","bandagem naturalistica, a sociedade é cumulativa, sempre se fundamentando a partir do que aconteceu antes. Analo-",0957-042-02-03.txt
"gamente, nota-se que a visão do autor flosta com a realidade brasileira, uma vez que historicamente, por provalecer","gamente, nota-se que a visão do autor flerta com a realidade brasileira, uma vez que historicamente, por prevalecer",0957-042-02-04.txt
"uma visão preconceituosa --xxx-- na sociedade, as doenças mentais não são tratadas como uma questão de saúde","uma visão preconceituosa --da-- na sociedade, as doenças mentais não são tratadas como uma questão de saúde",0957-042-02-05.txt
"pública por grande parte da população, sendo taxados, muitas vezes, como ""frescuras"", de forma e inibir a dis-","pública por grande parte da população, sendo taxadas, muitas vezes, como ""frescuras"", de forma a inibir a dis-",0957-042-02-06.txt
"cussão desse tema no meio social. Destarte, evidencia-se que a ignorância quanto à complexidade dos transtornos","cussão desse tema no meio social. Destarte, evidencia-se que a ignorância quanto à complexidade dos transtornos",0957-042-02-07.txt
"mentais configura-se como uma horança histórica no superada, ressalitando a relevância de se interir nesse quadro.","mentais configura-se como una herança histórica não superada, ressaltando a relevância de se intervir nesse quadro.",0957-042-02-08.txt
"Outrossim, constate-se a inobservência governamental na perpetuação dos problemas relacionados à saú-","Outrossim, constata-se a inobservância governamental na perpetuação dos problemas relacionados à saú-",0957-042-03-01.txt
"de mental como um tabu. De acordo com o filósofo implês John Stuart Hil, no sua concepção do Utiliterismo, as ações hu-","de mental como um tabu. De acordo como filósofo inglês John Stuart Mill, na sua concepção do Utilitarismo, as ações hu-",0957-042-03-02.txt
"menos devem ser direcionados para a promoção do bem perel coletivo. Seguindo esse pensamento, observa-se a ausência","manas devem ser direcionados para a promoção do bem geral coletivo. Seguindo esse pensamento, observa-se a ausência",0957-042-03-03.txt
"desse raciocírio pelo Estado, só que há nefostas políticos educacionais voltados à difusão do conhecimento sobre os","desse raciocínio pelo Estado, Já que há nefastas políticas educacionais voltadas à difusão do conhecimento sobre as",0957-042-03-04.txt
"doenças mentais nas escolas, de modo a contribuir em deixar a população prese à ignorância e, consequentemente, sem","doenças mentais nas escolas, de modo a contribuir em deixar a população presa à ignorância e, consequentemente, sem",0957-042-03-05.txt
"instrução sobre possíveis tratamentos. À vista disso, percebe-se que --xxx-- essa negligência esta tal vai de encontro à","instrução sobre possíveis tratamentos. A vista disso, percebe-se que --xxx-- essa negligência estatal vai de encontro à",0957-042-03-06.txt
"necessidade de imparo do doente, penorama demoso que repiar a criação imediete de medidas para mitipá-lo.","necessidade de emparo do doente, panorama danoso que requer a criação imediata de medidas para mitigá-lo.",0957-042-03-07.txt
"É imprescindível, portanto, uma concentração obretiva em diretrizes que formulem mudanças. Nesse con-","É imprescindível, portanto, uma concentração objectiva em diretrizes que formulem mudanças. Nesse con-",0957-042-04-01.txt
"taxto, é filoral uma articulação entre o Ministério da Saúde e a lídia, por meio de realização de ficções enga-","texto, é fucral uma articulação entre o Ministério de Saúde e a Mídia, por meio da realização de ficções enge-",0957-042-04-02.txt
rados - com a participação de influencas e das redes sociais - voltadas e difundir informações sobre as doenças,Jadas- com a participação de influencers e das redes sociais- voltadas a difundir informações sobre as doenças,0957-042-04-03.txt
"mentais como uma questão de saúde pública, a fim de --incontiva-- proporcionar discussões desse tema no coletivo. A-","mentais como uma questão de saúde pública, a fim de --incentiv-- proporcionar discussões desse tema no coletivo. A-",0957-042-04-04.txt
"demais, urge que --xxx-- o Ministério da Educação desenvolve uma política educacional, com eles multidisciplinares","demais, urge que --xxx-- o Ministério da Educação desenvolva uma política educacional, com aulas multidisciplinares",0957-042-04-05.txt
"e debates, voltada a --defim-- fornecer conhecimento sobre como identificar e tratar um transtorno mental, com o","e debates, voltada a --difun-- fornecer conhecimento sobre como identificar e tratar um transtorno mental, com a",0957-042-04-06.txt
"fito de difundir esclarecimento à população e, consequentemente, afestá-la da ignorância. Com essas","fito de difundir esclarecimento à população e, consequentemente, afestá-la da ignorância. Com essas",0957-042-04-07.txt
"ações, acredita-se que a prevaltência de práticas utititárias fomentará a des construção de históricos --esti-","ações, acredita-se que a prevalência de práticas utilitárias fomentará a desconstrução de históricos --esti--",0957-042-04-08.txt
estigmas sociais.,estigmas sociais.,0957-042-04-09.txt
É fato que o estigma associado às doenças mentais deve ser assunto amplamente de-,É fato que o estigma associado às doenças mentais deve ser assunto amplamente de-,0959-044-01-01.txt
"batido no Brasil atual, visto que a ocorrência desses transtornos écada vez mais freque-","batido no Brasil atual, visto que a ocorrência desses transtornos é cada vez mais frequen-",0959-044-01-02.txt
"te. Segundo o filósofo Han, sutar de ""Sociedade do Cansaço"", há, atualmente, uma epidemia de","te. Segundo o filósofo Han, autor de ""Sociedade do cansaço"", há, atualmente, uma epidemia de",0959-044-01-03.txt
"doenças mentais decorrente da constante necessidade de desempenho, na vida e no trabalho","doenças mentais decorrente da constante necessidade de desempenho, na vida e no trabalho",0959-044-01-04.txt
"imposto pela sociedade. Embora essa epidemia seja reconhecida cientificamente, ainda há pre-","imposto pela sociedade. Embora essa epidemia seja reconhecida cientificamente, ainda há pre-",0959-044-01-05.txt
"conceitos nesse cenário, advindos de pensamentos errôneos transmitidos ao longo da história e","conceitos nesse cenário, advindos de pensamentos errônios transmitidos ao longo da história e",0959-044-01-06.txt
"da falta de informação, o que dificulta a compreensão e discussão desse problema. Logo, é neces-","da falta de informação, o que dificulta a compreensão e discusão desse problema. Logo, é neces-",0959-044-01-07.txt
saria intervenção governamental para mudança desse quadro.,sário intervenção governamental para mudança desse quadro.,0959-044-01-08.txt
"Diante dessa situação, é perceptível que os valores sociais sofreram grandes mudanças, na","Diante dessa situação, é perceptível que os valores sociais sofreram grandes mudanças, no",0959-044-02-01.txt
"entanto ainda possuem resquícios de alguns pensamentos arcaicos, o que corrobora a persistência","entanto ainda possuem resquícios de alguns pensamentos arcaicos, o que corrobora a persistência",0959-044-02-02.txt
"de estigmas quanto as enfermidades mentais. A exemplo disso, desde antigamente é comum relacio-","de estigmas quanto as enfermidades mentais. A exemplo disso, desde antigamente é comum relacio-",0959-044-02-03.txt
"mar transtornos mentais a questões religiosas, como no disseminado pensamento de que há --mes--","nar transtornos mentais a questões religiosas, como no disseminado pensamento de que há --nec--",0959-044-02-04.txt
"necessidade de intervenção --desde-- dina na pessa doente, enquanto já huve comprovação cin-","necessidade de intervenção --devido-- divina na pessoa doente, enquanto já houve comprovação cien-",0959-044-02-05.txt
"tífica de doenças e disponibilização de tratamentos médicos eficientes. Assim, é importante reconhe-","tífica da doença e disponibilização de tratamentos médicos eficientes. Assim, é importante reconhe-",0959-044-02-06.txt
"cer as tradições históricas como valores de uma época, mas também valorizar os novos conhe-","cer as tradições históricas como valores de uma época, mas também valorizar os novos conhe-",0959-044-02-07.txt
"cimentos e aprender com eles, para mitigar os preconceitos.","cimentos e aprender com eles, para mitigar os preconceitos.",0959-044-02-08.txt
"Além disso, sabe-se que a falta de informação é causa relevante para a existência de","Além disso, sabe-se que a falta de informação é causa relevante para a existência de",0959-044-03-01.txt
estigmas associados a doenças mentais. Isso pode ser visto no programa. A fazenda 200 em,estigmas associados a doenças mentais Isso pôde ser visto no programa A Fazenda 2020 em,0959-044-03-02.txt
"que a participonte Baissa possuia um transtorno mental, até então desconhecido por grande","Que a participante Raíssa possuía um transtorno mental, até então desconhecido por grande",0959-044-03-03.txt
"parte dos participantes, e fai vítima de preconceito, surgamentos e exclusão devido sua condição,","parte dos participantes, e foi vítima de preconceito, xingamentos e exclusão devido sua condição.",0959-044-03-04.txt
"Dessa maneira, fica evidente a necessidade de transmissão de informações quanto a","Dessa maneira, fica evidente a necessidade de transmissão de informações quanto a",0959-044-03-05.txt
"essas doenças, para que haja maior conquista de respeito e integração por essas pessoas.","essas doenças, para que haja maior conquista de respeito e integração por essas pessoas.",0959-044-03-06.txt
"Portanto, cabe ao Estado, na condição de garantidar dos direitos individuais, pro-","Portanto, cabe ao Estado, na condição de garantidor dos direitos individuais, pro-",0959-044-04-01.txt
mover a disseminação de conhecimento sobre as doenças mentais e os prejuízos,mover a disseminação de conhecimento sobre as doenças mentais e os prejuízos,0959-044-04-02.txt
"causados por seus estigmas, por meio de campanhas informativas em nável na-","causados por seus estigmas, por meio de campanhas informativas em nível na-",0959-044-04-03.txt
"cional, a fim de que haja redução desses preconceitos. Assim, as pessoas possuida-","cional, a fim de que haja redução desses preconceitos. Assim, as pessoas possuido-",0959-044-04-04.txt
"ras de doenças mentais terão vida digna, direito previsto pela Decdaração Universal","ras de doenças mentais terão vida digna, direito previsto pela Declaração Universal",0959-044-04-05.txt
dos Direitos Humanos (CO).,dos Direitos Humanos (DUDH).,0959-044-04-06.txt
"De acordo com a Constituição de 1988, norma de naior discaguis eno sistema jurídico bra-","De acordo com a Constituição de 1988, enorma de maior hierarquia no sistema jurídico bra-",0960-045-01-01.txt
"sileiro, sesvido-e o bem-estar são direitos inalionáveis, as quais devem ser assegurados","sileiro, a saúde e o bem-estar são direitos inalienáveis, os quais devem ser assegurados",0960-045-01-02.txt
"pelo Estado. No entanto, uma sociedade brasileira, uma garantiva erão têmsido efetivadas,","pelo Estado. No entanto, na sociedade brasileira, essas garantias não têm sido efetivadas,",0960-045-01-03.txt
"uma vez que o aumento do estigma associado às doenças mentais no país, mostrá-se como","uma vez que o aumento do estigma associado às doenças mentais no país, mostra-se como",0960-045-01-04.txt
"um obstáculo que dificulta a garantia e desses princípios constitucionais. Nesse sentido, etorna-se","um obstáculo que dificulta a garantia desses princípios constitucionais. Nesse sentido, torna-se",0960-045-01-05.txt
"imprescindível discorrer acerca dos fatores que favorecem essa problemática, sendo eles, a","imprescindível discorrer acerca dos fatores que favorecem essa problemática, sendo eles a",0960-045-01-06.txt
"ineficácia e governamental, bem como a influência da er digital nesse processo.","ineficácia governamental, bem como a influência da era digital nesse processo.",0960-045-01-07.txt
"Em primeira análise, é válido discutir sobre a conabilidade do Estado, fato que contribui para","Em primeira análise, é válido discutir sobre a inabilidade do Estado, fato que contribui para",0960-045-02-01.txt
"a estigmatização das doenças mentais no país. Conforme abordado com seu livro ""Cidadão de papel"", o","a estigmatização das edoenças mentais no país. Conforme abordado em seu livro ""Cidadão de papel"", o",0960-045-02-02.txt
"jornalista Gilberto Dimenstein iraflata, esobra ea falta, essa prática, de direitos aos cidadãos. Isso ifica","jornalista Gilberto Dimenstein reflete sobre a falta, na prática, de direitos aos cidadãos. Isso fica",0960-045-02-03.txt
"evidenciado, por exemplo, na vnsência de esforços públicos, como um elaboração de propagandas","evidenciado, por exemplo, na carência de esforços públicos, como na elaboração de propagandas",0960-045-02-04.txt
"ecampanhas, com o intuito de esclrecer os cidadãos acerca dessa temática, como também","e campanhas, com o intuito de esclarecer aos cidadãos acerca dessa temática, como também",0960-045-02-05.txt
"em descontruir os esterótipos relacionados às doenças mentais. Desse modo, devido as negligência","em desconstruir os estereótipos relacionados às doenças mentais. Desse modo, devido à negligência",0960-045-02-06.txt
"governamental, o Estado urge como perpetuador dessa emgala social, contribuindo, infelizmente,","governamental, o Estado age como perpetuador dessa mazela social, contribuindo, infelizmente,",0960-045-02-07.txt
par a imanutenção do preconceito na sociedade e para o sétido desrespeito a Constituição.,para a manutenção do preconceito na sociedade e para o nítido derespeito à Constituição.,0960-045-02-08.txt
"Em segunda análise, cabe debater sobre o papel da tecnologias, eno quais colaboram para","Em segunda análise, cabe debater sobre o papel das tecnologias, as quais colaboram para",0960-045-03-01.txt
"a perpetuação desse estigma. Segundo Guy Debord, em sua análise sobre a ""Socidades da","a perpetuação desse estigma. Segundo Guy Debord, em sua análise sobre a ""Sociedade do",0960-045-03-02.txt
"Espetáculo"", o indivíduo contemporâneo tando er exibir e a idealizar padrões de comportamentos","Espetáculo"", o indivíduo contemporâneo tende a exibir e a idealizar padrões de comportamentos",0960-045-03-03.txt
"eno meio digital. Sob esse viés, edevido à inparante sensação do umo pertancimento e esses padrões,","no meio digital. Sob esse viés, devido à aparente sensação de não pertencimento a esses padrões,",0960-045-03-04.txt
inúmeros indivíduos prsermeia sofrer preconceito pela sua condição de saúde estereotipada po-,"inúmeros indivíduos, passam a sofrer preconceito pela sua condição de saúde estereotipada pe-",0960-045-03-05.txt
"do ##perera## --xxx-- existente em sociedade hodierna. Sendo assim, em virtude da parserar busca pelo","lo ##desrespeito## --xxx-- existente na sociedade moderna. Sendo assim, em virtude da perversa busca pelo",0960-045-03-06.txt
"ancrire com padrões idealizados, muitos cidadãos tem suas qualidade de vida reduzida, com","encaixe em padrões idealizados, muitos cidadãos tem sua qualidade de vida reduzida, em",0960-045-03-07.txt
"ceção das pressões externas, bem como não usufrem das leis previstes em Carta Magna,","razão das pressões externas, bem como não usufruem das leis previstas na Carta Magna.",0960-045-03-08.txt
"tiru clro, portanto, que medidas são necessárias, a fim de combater o estigma associado às doenças","Fica claro, portanto, que medidas são necessárias, a fim de combater o estigma asociado às doenças",0960-045-04-01.txt
"mentais no Brasil. Cabe no Governo Federal, mais especificamente o Ministério da Saúde, destinar","mentais no Brasil. Cabe ao Governo Federal, mais especificamente o Ministério da Saúde, destinar",0960-045-04-02.txt
vorba para a reatização de campanhas em âmbito emocional. Isso deve ser efeito por meio de pa-,verbas para a realização de campanhas em âmbito nacional. Isso deve ser feito por meio de pa-,0960-045-04-03.txt
"lesters realizadas por profissionais capitados, como psiquiatras e psicólogos, no meio físico e --a","lestras realizadas por profissionais capacitados, como psiquiatras e psicólogos, no meio físico e no",0960-045-04-04.txt
"cribermático, com o intuito de esclarecer a aladar sobre essas doenças estigmatizadas no país,","cibernético, com o intuito de esclarecer e abordar sobre cessas doenças estigmatizadas no país,",0960-045-04-05.txt
"com o objetivo de reduzir o desconhecimento dessa problemática e, por consequência, diminuir o","com o objetivo de reduzir o desconhecimento dessa problemática e, por consequência, diminuir o",0960-045-04-06.txt
"preconceito existente. Em efeito tais medidas proporcionarãs, de efato, o cumprimento das eleis.","preconceito existente. Com efeito, tais medidas proporcionarão, de fato, o cumprimento das leis.",0960-045-04-07.txt
Paracemente. Essa é a caldida que prndar refre o estigma associado às doenças mentais na sociedade brasileira. Isso por ser,Preocupante. Essa é a palavra que melhor define o estigma associado às doenças mentais na sociedade brasileira. Isso pode ser,0961-046-01-01.txt
"afindada, pois, matitado por diferentes catodes, esse preconceito rera pressuícos tanto para o indivíduo quanto para a socie-","afirmado, pois, motivado por diferentes fatores, esse preconceito gera prejuízos tanto para o indivíduo quanto para a socie-",0961-046-01-02.txt
"dade. Portanto, devidos responsáveis de altegar esse estigma devem ser apresentados.","dade. Portanto, medidas responsáveis por alterar esse estigma devem ser apresentadas.",0961-046-01-03.txt
"Inicialmente, é fundamental restogar causas do preconceito relacionado a doenças mentais. Ua toda a se considerar é","Inicialmente, é fundamental destacar causas do preconceito relacionado a doenças mentais. Um fator a se considerar é",0961-046-02-01.txt
"a falta de incerração de crade parte da poulação brasileira sobre saúde mental. Isso ocore, pois, por ser um tema trá,","a falta de informação de grande parte da população brasileira sobre saúde mental. Isso ocorre, pois, por ser um tema tabú,",0961-046-02-02.txt
ná porca - de inesistente - discusão sobre a temática tanto em ambcientes essociados quando em ambisares famividades. Esse prs-,há pouca - ou inexistente - discussão sobre a temática tanto em ambientes escolares quanto em ambientes familiares. Esse tabú,0961-046-02-03.txt
"relaciona-se difetamente à falta de conhecimento acerca de saúde mental sobre o início da humanidade na tadar Mécia, nor","relaciona-se diretamente à falta de conhecimento acerca de saúde mental desde o início da humanidade - na Idade Média, por",0961-046-02-04.txt
