prediction,ground_truth,filename
"nazem, que é dretemental, o que reflete à tual conjulhura do país","nagem, que é doente mental, o que reflete à atual conjuntura do país.",1439-043-03-05.txt
"Sen do assima, d sinocitável que os governantes não gabanta às devidos","Sendo assim, é inaceitável que os governantes não garanta às devidas",1439-043-03-06.txt
inistênias aos postadores de transtornos e as cnapiças de bcercer sus,assistências aos portadores de transtornos e os impeça de exercer sua,1439-043-03-07.txt
"cidadandis lao, as excluivado da socildades.","cidadania plena, os excluindo da sociedade.",1439-043-03-08.txt
"Portanto, para que se aterar os estrgas assos ciadas os dieutes ren-","Portanto, para que se atenue os estigmas associados aos doentes men-",1439-043-04-01.txt
"tais, o Ministério da Educação deve incluir a motêria sob re laciditental,","tais, o Ministério da Educação deve incluir a matéria sobre Saúde Mental,",1439-043-04-02.txt
na grande curricular. Isso dee ser feito através da contratação de pasicilogos,na grade curricular. Isso deve ser feito através da contratação de psicólogos,1439-043-04-03.txt
"com --x- decanvalemento da vurba para educação, para que, assiv, a-",", com --a-- o descongelamento da verba para educação, para que, assim, às",1439-043-04-04.txt
"doenças mentais estejam nas ajentes socializadares, o que aliminceito","doenças mentais estejam nos agentes socializadores, o que diminuirá",1439-043-04-05.txt
os estigmas e tonat -fo- mas focl os cuidados palisti-vos e profitantas-,os estigmas e tornará --fo-- mais fácil os cuidados paliativos e profilactos.,1439-043-04-06.txt
"No contívio racial brasileiro, o acsso a centrar de entretenimento cine-","No convívio social brasileiro, o acesso a centros de entretenimento cine-",1475-020-01-01.txt
"matográfico destaca-se como um fator crucial para a formação do indivíduo,","matográfico destaca-se como um fator crucial para a formação do indivíduo,",1475-020-01-02.txt
"visto que os filmes -nolor-- cedidos nelos são, muitos vezes, importantes meios de","visto que os filmes --neles-- exibidos neles são, muitas vezes, importantes meios de",1475-020-01-03.txt
"divulação de vialores eticas, socianis e culturais Hé, porém, diversar emporlhar quanto","divulgação de valores éticos, sociais $$--xxx--$$ e culturais. Há, porém, diversos empecilhos quanto",1475-020-01-04.txt
a frequência de grunde parcela da população a sses ambentes. Esse panorama aderio,à frequência de grande parcela da população a esses ambientes. Esse panorama adverso,1475-020-01-05.txt
insta maior participação de siteres do Poder Público e da sociedade no que tengo,incita maior participação de setores do Poder Público e da sociedade no que tange,1475-020-01-06.txt
A gerentia de acesso ao cinema.,à garantia do acesso ao cinema.,1475-020-01-07.txt
"Na que se retare ao primero especto, a fata de investimento govenan","No que se refere ao primeiro aspecto, a falta de investimento governa-",1475-020-02-01.txt
"mental, na constração e na manudenço de inteaubalurar de cinemas pornte, o ""Seroa-",mental na construção e na manutenção de infraestruturas de cinemas permite o seu a-,1475-020-02-02.txt
"ces##eom-# - - cs i da opulação, que aprecnta maior poder aquicstiva. ----","cesso ##@@???@@## a um grupo restrito da população, que apresenta maior poder aquisitivo, --De-- A",1475-020-02-03.txt
"parter disso, as parcelas mais casentes são, mulas vares, impossibalitados de -cme--","partir disso, as parcelas mais carentes são, muitas vezes, impossibilitados de --acessar--",1475-020-02-04.txt
"consunair esa forma, do entenimento, dade que lhau falta dinheiro ruficiante para","consumir essa forma de entretenimento, dado que lhes falta dinheiro suficiente para",1475-020-02-05.txt
"denter nos elvados eõe impeso e de alimudlação nares contras de entreteaimento, bem","atender aos elevados ##custos## de ingresso e de alimentação nesses centros de entretenimento, bem",1475-020-02-06.txt
"como para --(runoaeA""l deloarem para ele, visto que, na maioria dos veves, radetam","como para ##se## --xxx-- destacarem para ele, visto que, na maioria dos vezes, habitam",1475-020-02-07.txt
"rogões, sem dipanidade desres ambientos. De rcordo com uma perqria conderida pelo este-",regiões sem disponibidade desses ambientes. De acordo com uma pesquisa conduzida pelo site,1475-020-02-08.txt
"de raticias ""X --mo-- m 20ra em Saineramstim, município no intertor de Coaí"", apera","de notícias ""G1"" --no-- em 2016 em Quixeramobim, município no interior de Ceará, apenas",1475-020-02-09.txt
daso da população teal fraqpentria cinemas. Essa citatitica evidenca um descero gs-,30% da população local frequentava cinemas. Essa estatística evidencia um descaso go-,1475-020-02-10.txt
nomametal qunto a diponsituação desse entar às divecros realidades sociais.,vernamental quanto a disponibilização desses centros às diversas realidades sociais.,1475-020-02-11.txt
"No que se rster ao Segundo aspecto, - - -e o cerso a lerer é poren-","No que se refere ao segundo aspecto, --o De-- o acesso ao lazer é garan-",1475-020-03-01.txt
"tido pela Dedunação Ucinual dos Bnetos Homanas, fernadida em vrez pela OIS, laja ---","tido pela Declaração Universal dos Direitos Humanos, desenvolvida em 1948 pela ONU, logo, --xxx--",1475-020-03-02.txt
"ao se considerar o precário acesso aos cinemas no Brasi, é dever da sociedade preco-","ao se considerar o precário acesso aos cinemas no Brasil, é dever da sociedade pressio-",1475-020-03-03.txt
"nar o Poder Público e criga dele aluação mais --etidad- Nea óptica, torna-se nessria a","nar o Poder Público e exigir dele atuação mais contundente. Nessa óptica, torna-se necessária a",1475-020-03-04.txt
"construção de um paradigma cultural de valoienção às artes cinematográficas, vite que uma pode-","construção de um paradigina cultural de valorização às artes cinematográficas, visto que uma parte",1475-020-03-05.txt
"da população é insenciado de sua importância e em vidude disso, nã pertuiças de mantentos","da população é inconsciente de sua importância e, em virtude disso, não participa de manifestos.",1475-020-03-06.txt
"Portanto, cabe ao governo, por meio do investimenão na ária de lover e --e--","Portanto, cabe ao governo, por meio do investimento na área do lazer e de --bene--",1475-020-04-01.txt
"-atilicur, premover a italação de cinemas em regõos mers fanacidos, aequende preque-","##benefícios## --xxx-- fiscais, promover a introdução de cinemas em regiões menos favorecidas, assegurando preços",1475-020-04-02.txt
a cocinir às populaçães canetas e diponilidade de salas de exbição de filmer. Tal ação deve,acessíveis às populações carentes e disponibilidade de salas de exibição de filmes. Tal ação deve,1475-020-04-03.txt
"acontecar com o intuato de garantir o acsso a contras cinematográficos e todas e, Aéim, txpão","acontecer com o intuito de garantir o acesso a centros cinematográficos a todos e, assim, respei-",1475-020-04-04.txt
"zer os tautos Humans. Além disso, compe a faniar e acoalar por meio de discunsrar e","tar os Direitos Humanos. Além disso, compete a familias e escolas, por meio de discussões e",1475-020-04-05.txt
"de naltras, a construsão de uma reailidade cultural de vmlorização dessas arter.","de palestras, a construção de uma mentalidade cultural de valorização dessas artes.",1475-020-04-06.txt
"O auança da tecnologica se reflate na indistra cinematográfica, que exte roduções com melhor","O avanço da tecnologia se reflete na Indústria cinematográfica, que exibe produções com melhor",1482-027-01-01.txt
qualidade grática e com mnove stestos espectas. Essas mudanças forem com que os brasileros busquem,qualidade gráfica e com mais ofertas especiais. Essas mudanças fazem com que os brasileiros busquem,1482-027-01-02.txt
"cada vel mais o acesso a uma sala de cnenta, que properta uma esporiância dilerente da de acsitir a","cada vez mais o acesso a uma sala de cinema, que propicia uma experiência diferente da de assistir o",1482-027-01-03.txt
"timo em veas catas. Logo, a maior acessibalidade a esse embiete, como forma de lazer e de enclusão socia,","filme em suas casas. Logo, a maior acessibilidade a esse ambiente, como forma de lazer e de inclusão social,",1482-027-01-04.txt
"e do enteresise da população, apesar de existrem difiuldades para esso.","é de interesse da população, apesar de existirem dificuldades para isso.",1482-027-01-05.txt
"Em promeira luzar, o ambente da sala de exibrição é uma torma democrática de diversão, já que","Em primeiro lugar, o ambiente da sala de exibição é uma forma democrática de diversão, já que",1482-027-02-01.txt
"gando a filme caneça todes aprncientam o mesuro espetáculo. Todava, essa egulidade à dificuitada no Brasil","quando o filme começa todos aproveitam o mesmo espetáculo. Todavia, essa Igualdade é dificultada no Brasil",1482-027-02-02.txt
"devido às diversas desparedades presentes. Como exemplo, sequndo dados do Intituto Gistéiro de Segra-","devido às diversas disparidades presentes. Como exemplo, segundo dados do Instituto Brasileiro de Geogra-",1482-027-02-03.txt
"tra e Estotistico (AhGE), 20%, da população, que conrepande aos mousvios, ganta mais que 20% dos bra-","fia e Estatística (IBGE), 10% da população, que corresponde aos mais ricos, ganha mais que 50% dos bra-",1482-027-02-04.txt
eule eros mais pobrs. Essa população mais pobr acaba em condiçães de quatar com engressos para assestar,sileiros mais pobres. Essa população mais pobre acaba sem condições de gastar com ingressos para assistir,1482-027-02-05.txt
"as novas produções e lucando carente desse lazer. Sendo assim, são necessárias açõs para oclutar o acesso","as novas produções e ficando carente desse lazer. Sendo assim, são necessárias ações para facilitar o acesso",1482-027-02-06.txt
dessa parcela da sociedade à experiência cinematográfico.,dessa parcela da sociedade à experiência cinematográfica.,1482-027-02-07.txt
"Em segundo lugar, a unverialização do acesso a esse espetácul é um medo de enclusão social.","Em segundo lugar, a universalização do acesso a esse espetáculo é um modo de inclusão social.",1482-027-03-01.txt
"Cantudo, percebe-se que exrste uma concentrição de locoas de exebição nas apitavs e em regiõtes aode","Contudo, percebe-se que existe uma concentração de locais de exibição nas capitais e em regiões onde",1482-027-03-02.txt
"prodominam classes econômcas médaos e alhos, concterzando, de certa forma, uma eliteração.","predominam classes econômicas médias e altas, caracterizando, de certa forma, uma elitização.",1482-027-03-03.txt
"Nesse contexto, Airstbetes atermava que a polítca dev ser scala de modo que, por meio da justeço, a","Nesse contexto, Aristóteles afirmava que a política deve ser usada de modo que, por meio da justiça, o",1482-027-03-04.txt
"iquilísiro seja aliançado na sociedade. Com isso, é possível nolr a importância dos polticas como","equilíbrio seja alcançado na sociedade. Com isso, é possível notar a importância dos políticos como",1482-027-03-05.txt
agentes prometores de uma mevr igualdae.,agentes promotores de uma maior igualdade.,1482-027-03-06.txt
"Portanto, a unveralização do acesso ao ambiente inemitogrático é meportido pela desiguldade","Portanto, a universalização do acesso ao ambiente cinematográfico é impedido pela desigualdade",1482-027-04-01.txt
"e pela elitração. Para atemar essa situação, cobe o Poder Exeutrio tvor o cinema para os periteros","e pela elitização. Para atenuar essa situação, cabe ao Poder Executivo levar o cinema para as periferias",1482-027-04-02.txt
"por meio de propeitos lociais, como um cinema mivel, ando com um propetar e um teltão a posível a","por meio de projetos sociais, como um cinema móvel, onde com um projetor e um telão é possível a",1482-027-04-03.txt
"exibação de filmes para a população, com a fnalidade de aumentor o acesso a essoloer.Ademais, o Pi-","exibição de filmes para a população, com a finalidade de aumentar o acesso a esse lazer. Ademais, o Po-",1482-027-04-04.txt
dor lagistatrio pede crar lerz que encontiem a eda de salas de exsibação para áreas mais próxiemo,der Legislativo pode criar leis que incentivem a ida de salas de exibição para áreas mais próximas,1482-027-04-05.txt
"dos tamáios mais pobres, por meio de encenteris e aiminação de impactos para as empesa de exibução,,","das famílias mais pobres, por meio de incentivos e diminuição de impostos para as empresas de exibição,",1482-027-04-06.txt
"para assim descontralitar os lscoas de enbução. Desse modo, quem sabe, a justiça propoita por testete-","para assim descentralizar os locais de exibição. Desse modo, quem sabe, a justiça proposta por Aristóte-",1482-027-04-07.txt
tes para ser abcançada.,les possa ser alcançada.,1482-027-04-08.txt
"Existente desde o final do século XIX, o cinema encentra-se em assensão na contempo-","Existente desde o final do século XIX, o cinema encontra-se em ascensão na contempo-",1484-029-01-01.txt
"naneidade, com o inoremento de um apareds tecnológica cada ver maior. Ao abranger um","raneidade, com o incremento de um aparato tecnológico cada vez maior. Ao abranger um",1484-029-01-02.txt
"repentário temático que se esterde desde o inpantil ate a crítica social, a aétima arte neve-","repertório temático que se estende desde o infantil até a crítica social, a sétima arte reve-",1484-029-01-03.txt
"a-se uma protagonista na realidade atual. No entanto, o acesso a esa produção cultural","la-se uma protagonista na realidade atual. No entanto, o acesso a essa produção cultural",1484-029-01-04.txt
"mpoliamente ocorre de parma muito desigual no Brasil, de modo que a sua democratiza-","infelizmente ocorre de forma muito desigual no Brasil, de modo que a sua democratiza-",1484-029-01-05.txt
"ção por-se ungente, regurenendo uma maiar adenção.","ção faz-se urgente, requerendo uma maior atenção.",1484-029-01-06.txt
"De pato, a distribuição das salas de cinema pelo país redlete a disporidade social de","De fato, a distribuição das salas de cinema pelo país reflete a disparidade social de",1484-029-02-01.txt
"que a população é vítima, visto que as grandes medrópades e as áreas centrais são muito","que a população é vítima, visto que as grandes metrópoles e as áreas centrais são muito",1484-029-02-02.txt
"mais contempladas do que as regiles de rerda mais baixa. O filme ""Cine Malpíct"", por exom-","mais contempladas do que as regiões de renda mais baixa. O filme ""Cine Hollyúdi"", por exem-",1484-029-02-03.txt
"plo, retrala o impasto da instalação de uma cinema em uma cidade do interiar do Cearé"", de-","plo, retrata o impacto da instalação de uma cinema em uma cidade do interior do Ceará, de-",1484-029-02-04.txt
monatrando o pascírio que elá evcerce diante dos meno dores daqunele lagar. Assim como na,monstrando o fascínio que ele exerce diante dos moradores daquele lugar. Assim como na,1484-029-02-05.txt
"fiação, diversas focalidades do Brasil ainda inem o cinema como uma realidade distante","ficção, diversas localidades do Brasil ainda veem o cinema como uma realidade distante",1484-029-02-06.txt
"da sua condição, permanecendo aleias a essa grandiosa ante.","da sua condição, permanecendo alheias a essa grandiosa arte.",1484-029-02-07.txt
"Ademais, mesmo nas cidades que contém cinemas, mitas vezes ele é tido como uma","Ademais, mesmo nas cidades que contêm cinema--xxx--, muitas vezes ele é tido como uma",1484-029-03-01.txt
"apção de entretenimento elitista, nealrita aos detentores de maior poder aquisitivo","opção de entretenimento elitista, restrita aos detentores de maior poder aquisitivo",1484-029-03-02.txt
"nu cultural, já que o valor cobrado pelos ingressos georalmente é edevado. Tal realidade aco-","ou cultural, já que o valor cobrado pelos ingressos geralmente é elevado. Tal realidade aca-",1484-029-03-03.txt
"ba por exclir uma grande parcela dos brasileiros da experiência do cinema, privando-a","ba por excluir uma grande parcela dos brasileiros da experiência do cinema, privando-a",1484-029-03-04.txt
dos seus opeitos positisos. A exemplo do que o grande filimofo grego finintódoles boaninou para,dos seus efeitos positivos. A exemplo do que o grande filósofo grego Aristóteles teorizou para,1484-029-03-05.txt
"o teatro antigo, a sétimaante também é capas de prevorar cabarse, possibilitardo que","o teatro antigo, a sétima arte também é capaz de provocar catarse, possibilitando que",1484-029-03-06.txt
"o ser humano vivercie sensações pela interação com uma erenação. Dessa forma, o ci-","o ser humano vivencie sensações pela interação com uma encenação. Dessa forma, o ci-",1484-029-03-07.txt
"nema desempenha uma punção de educação e de formação de serso arítics do povo, o","nema desempenha uma função de educação e de formação do senso crítico do povo, o",1484-029-03-08.txt
que evidencia o qulo necessária e importante é a democratização do seu acesso.,que evidencia o quão necessária e importante é a democratização do seu acesso.,1484-029-03-09.txt
"Logo, para que o acesso ao cinema seja ensim democratizado no Brasil, orge ao","Logo, para que o acesso ao cinema seja enfim democratizado no Brasil, urge ao",1484-029-04-01.txt
Governo Federal o investimento na construção de cinemas nas regiões do país eto então,Governo Federal o investimento na construção de cinemas nas regiões do país até então,1484-029-04-02.txt
"não contemplados, por meio da meorganização de suas venbas e da realização de parce-","não contempladas, por meio da reorganização de suas verbas e da realização de parce-",1484-029-04-03.txt
"rias com o capital privado, a fim de tornar a experiência da sétima arte possível para","rias com o capital privado, a fim de tornar a experiência da sétima arte possível para",1484-029-04-04.txt
"tados os brasileiros, ajudando a superar a desigualdade social e negional. Além disso.","todos os brasileiros, ajudando a superar a desigualdade social e regional. Além disso,",1484-029-04-05.txt
cabe ao Govmeinos. Estadural e Municipal a exigência de que algumas sessões de cinema,cabe aos Governos Estadual e Municipal a exigência de que algumas sessões de cinema,1484-029-04-06.txt
"sejam mais baratas, por meio de derelos e sanções, com ointuito de tormar essa pro-","sejam mais baratas, por meio de decretos e sanções, com o intuito de tornar essa pro-",1484-029-04-07.txt
"dição cultural mais acessível e assim, democratizá-la no pais.","dução cultural mais acessível e, assim, democratizá-la no país.",1484-029-04-08.txt
"Veito -se tem discutido acerca da ncessidade de ampliação do acesso ao cinema no Brasil,","Muito se tem discutido acerca da necessidade de ampliação do acesso ao cinema no Brasil,",1491-036-01-01.txt
"umasvez que, embora tal por anonta apresente consideráel cmportância no que carge o fonecimento de","uma vez que, embora tal ferramenta apresente considerável importância no que tange no fornecimento de",1491-036-01-02.txt
entretnimento e à formação de uma mentaldade mas refleriva na população há disparidades socias e,"entretenimento e à formação de uma mentalidade mais reflexiva na população, há disparidades sociais e",1491-036-01-03.txt
"regionais frarte ao urufruto dessa ceneise em traritório nocional. Desse cenário desaliado, devinado, em","regionais frente ao usufruto dessa benesse em território nacional. Esse cenário desafiador, derivado, em",1491-036-01-04.txt
"pact, de uma negligência do Estado aite à adlção de políticas de melhar distribuiçãos dos cinemas na raçõãos","parte, de uma negligência do Estado frente à adoção de políticas de melhor distribuição dos cinemas na Nação,",1491-036-01-05.txt
"eseige ações mais enágicos, por parte dos órgão públicose das nstituições formadoras do apisiSão como a-","exige ações mais enérgicas, por parte dos órgãos públicos e das instituições formadoras de opinião, como a",1491-036-01-06.txt
mídis e as pendirs com o intuto de promovar amemaio demoratização dessa feranente no Pas.,"mídia e as escolas, com o intuito de promover uma maior democratização dessa ferramente no País.",1491-036-01-07.txt
"Nesse contexto,percebe-se que os filmes podem apreseintar iníemoras fenções becríficos à feu-","Nesse contexto, percebe-se que os filmes podem apresentar inúmeras funções benéficas à for-",1491-036-02-01.txt
nação esciaeducacional da população visto que há a osibilidade de sesemcitiliados como feranen-,"mação socioeducacional da população, visto que há a possibilidade de serem utilizados como ferramen-",1491-036-02-02.txt
"tas de divulação científica, a exemplo da obra ""Interatelas, e socioculturais, com destigue par ""TrM,","tas de divulgação científica, a exemplo da obra ""Interestelar"", e socioculturais, com destaque para ""1984"",",1491-036-02-03.txt
"cabritação do lioro de mesmo tictulo de Gorge Clu el, o que pode grar o surgimento de um unso crítico","adaptação de livro de mesmo de George Orwell, o que pode gerar o surgimento de um senso crítico",1491-036-02-04.txt
"mais apesado crca da realidade codiona na população. Parabelemente, é cotório que a distribuição dos","mais apurado acerca da realidade cotidiana na população. Paralelamente, é notório que a distribuição dos",1491-036-02-05.txt
"cinamos na tração é extremamente desigual - com ata concentração em grades centros, crlaros, espe-","cinemas na Nação é extremamente desigual - com alta concentração em grandes centros urbanos, espe-",1491-036-02-06.txt
"cvlmente nosioloças, contreus, em detamento de regiões interionaras mais despriviligiados -cnrmiamento---","cialmente nos ""shopping centers"", em detrimento de regiões interioranas mais desprivilegiadas --economicamente--",1491-036-02-07.txt
economicamente -e o que atusta a ineficícia de grande parte das medidas governamentais em fam do,"economicamente -, o que atesta a ineficácia de grande parte das medidas governamentais em favor do",1491-036-02-08.txt
"comáate ds disparidados cso oconômicos, responávis por restrogir o acesso o cnma por parte a população","combate de disparidades socioeconômicas, responsáveis por restringir o acesso do cinema por parte da população.",1491-036-02-09.txt
Ademais nota-se que outra destirivel Cenesse associada ao cinema conespande ao extretini-,"Ademais, nota-se que outra destacável benesse associada ao cinema corresponde ao entreteni-",1491-036-03-01.txt
"meito, fruncionando como uma forma de divertimento para inúmeros brasileros inceridos em uma aesli-","mento, funcionando como uma forma de divertimento para inúmeros brasileiros inseridos em uma sali-",1491-036-03-02.txt
"dade estresate de constante trabalo e obrizações demistica o que contrábui, de cuto modo, para a me--","dade estressante de constante trabalho e obrigações domésticas, o que contribui, de certo modo, para a me-",1491-036-03-03.txt
"loria de qualidade de vida desses indivíduos. Dessa forma, é imprescindível que os órgios públicos,","lhoria de qualidade de vida desses indivíduos. Dessa forma, é imprescindível que os órgãos públicos,",1491-036-03-04.txt
"em conjuito com as entredades formadoras de apação, aluém de maneira mas cinciva em gusor de democna-","em conjunto com as entidades formadoras de opinião, atuem de maneira mais incisiva em favor da democra-",1491-036-03-05.txt
"lização de acesso ao cinema no taís, de modo e proueciar ibenefírio pricosscis, para a população.",tização do acesso ao cinema no País de modo a propiciar benefícios psicossociais para a população.,1491-036-03-06.txt
"Portarto, cão ao Estdo inetilar salas de exilição de filmes em áreas desomparadas nesse tên-","Portanto, cabe ao Estado instalar salas de exibição de filmes em áreas desamparadas nesse âm-",1491-036-04-01.txt
"aito, por meio de um tração de lei para a criação de cinemas puúblicos para a população mais convento,","bito, por meio de um Projeto de Lei para a criação de cinemas públicos para a população mais carente,",1491-036-04-02.txt
"com o fito de promover uma democratização do acesso à essa fonamenta em território nacional e, com-","com o fito de promover uma democratização do acesso à essa ferramenta em território nacional e, con-",1491-036-04-03.txt
"seqguestmente, desovover na população uem nesso crítico, Sem omo uma nação contfica mais apera-","sequentemente, desenvolver na população um senso crítico, bem como uma noção científica, mais apura-",1491-036-04-04.txt
"da Além disso, é conseiente que s instituções formadoras despinsã, como a mídia e s escaltos, poroneças","do. Além disso, é conveniente que as instituições formadoras de opinião como a mídia e as escolas, favoreçam",1491-036-04-05.txt
"esse procerso de democratização, por entermédio respectivamerte, da fomulação de resportogas de denincia acer-","esse processo de democratização, por intermédio, respectivamente, da formulação de reportagens de denúncia acer-",1491-036-04-06.txt
"ca das disparidades de acesso ao ciema e do estimul, em sal de auda, do uro dessa foramento pela jo-","ca das disparidades de acesso ao cinema e do estímulo em sala de aula, do uso dessa ferramenta pelos jo-",1491-036-04-07.txt
"cort, e fim de que nisoidade sfanviliante esa problemática seria-om manor ada no tas.","vens, a fim de que a sociedade seja mobilizada e essa problemática seja --xxx-- minorada no País.",1491-036-04-08.txt
"O arista Chades Ohoplém fo responsável por valorizar o cinema, incentivando, por meio de fal-","O artista Charles Chaplin foi responsável por valorizar o cinema, incentivando, por meio de fil-",1493-038-01-01.txt
"mes, como ""empo Hoderno"" o necioíni crítico e a representação da sociedade vigente. Eontretante,","mes, como ""Tempos Modernos"", o raciocínio crítico e a representação da sociedade vigente. Entretanto,",1493-038-01-02.txt
percebe-se que a prenostência do desinteresse da população pelo cinematográfia e a negligência do Poder,percebe-se que a prevalência do desinteresse da população pela cinematografia e a negligência do Poder,1493-038-01-03.txt
"Público em expandir essa expressão ultural no Brasil dem evidenciado o menoprize portal arte, di-","Público em expandir essa expresão cultural no Brasil têm evidenciado o menosprezo por tal arte, di-",1493-038-01-04.txt
"ficultando a possibilidade de democratização do cinema no Paio. Log, torna-se impresindialies-","ficultando a possibilidade de democratização do cinema no País. Logo, torna-se imprescindível dis-",1493-038-01-05.txt
cutir o respeito desses desafios com o objetivo de tornar o cinema avessivel aos brasileiros.,cutir a respeito desses desafios com o objetivo de tornar o cinema acessível aos brasileiros.,1493-038-01-06.txt
"Com efeito, a precaltência da desvalorização do cinema pelos cidadãos é responsável por difi-","Com efeito, a prevalência da desvalorização do cinema pelos cidadãos é responsável por difi-",1493-038-02-01.txt
"cultar a democratização dessa arte no laia. Sob esse viés, cabe-se que a existência de gensamentos","cultar a democratização dessa arte no País. Sob esse viés, sabe-se que a existência de pensamentos",1493-038-02-02.txt
"inônos, os quais defendem a cultura como algo suplísico e descentrvel, torma o cinema uma","errôneos os quais defendem a cultura como algo supérfluo e descartável, torna o cinema uma",1493-038-02-03.txt
"arte retrito a um pequeno grupo de pessoas. O talimado, ciesencial desenstrue essa ideia, sobre-","arte restrita a um pequeno grupo de pessoas. De tal modo, é essencial desconstruir essa ideia, sobre-",1493-038-02-04.txt
"tudo, no ambiente esxcolar, possbitando o reconhecimento dessa arte e do seu potencial de","tudo, no ambiente escolar, possibilitando o reconhecimento dessa arte e do seu potencial de",1493-038-02-05.txt
"desenvolver o raciocímio erítico pelas, preventes e futuras gerações.",desenvolver o raciocínio crítico pelas presentes e futuras gerações.,1493-038-02-06.txt
"Ademais, é importante ressaltar que o Poder Público não dem proporcionado o pleno de-","Ademais, é importante ressaltar que o Poder Público não tem proporcionado a plena de-",1493-038-03-01.txt
mocratização do cinema no baio. Nesse sentido oboerva-se não só o falta de incentivo para a contru-,"mocratização do cinema no País. Nesse sentido, observa-se não só a falta de incentivo para a constru-",1493-038-03-02.txt
"ção de cinemas opulares de modo a expandir esse eapço, artístico no Brasil, como também o","ção de cinemas populares, de modo a expandir esse espaço artístico no Brasil, como também o",1493-038-03-03.txt
"rulecamento dos ambientes de cinematográfia sé existentes. Dese modo, percebe-se a","sucateamento dos ambientes de cinematografia já existentes. Desse modo, percebe-se a",1493-038-03-04.txt
"falha do Estado em cumprir o artigo 2% da Constituição Cidadã, que defendo a","falha do Estado em cumprir o artigo 215 da Constituição Cidadã, que defende o",1493-038-03-05.txt
dirento de acesso a proáticas culurais como uma grerogativa inaliensível de to-,direito de acesso a práticas culturais como uma prerrogativa inalienável de to-,1493-038-03-06.txt
"dos os indivíduos, assegurando o lazor e a qualidade de vido.","dos os indivíduos, assegurando o lazer e a qualidade de vida.",1493-038-03-07.txt
"Portanto, a fim de democratizar o cinema no Brasil, torna-se imprescindível","Portanto, a fim de democratizar o cinema no Brasil, torna-se imprescindível",1493-038-04-01.txt
"que as instituições de eneino inecluam a exposição de filmes no urráculo de ensino, medi-","que as instituições de ensino incluam a exposição de filmes no currículo de ensino, medi-",1493-038-04-02.txt
"ante a promoção de semanao de expesições culturais, de modo que sevcite o debate a","ante a promoção de semanas de exposições culturais, de modo que suscite o debate a",1493-038-04-03.txt
reseito da importância do cinema na vido do brasileiro no intuito de desconstruir o ultur-,respeito da importância do cinema na vida do brasileiro no intuito de desconstruir a cultu-,1493-038-04-04.txt
"ra de desvalorização dessa arte, reconhecendo - a pele ser potencial de representação social e","ra de desvalorização dessa arte, reconhecendo-a pelo seu potencial de representação social e",1493-038-04-05.txt
"pela crctividade desenvolvida, em cononância com as ideias de Baplem. Além disso, o i-","pela criticidade desenvolvida, em consonância com as ideias de Chaplin. Além disso, o Mi-",1493-038-04-06.txt
"nistério da Cultura deve invstira não se na criação, de novs espaços de cinemas poudlares",nistério da Cultura deve investir não só na criação de novos espaços de cinemas populares,1493-038-04-07.txt
"como também na refrma dos sá exitentos, po intermédio da caiação de polísticas públicas,","como também na reforma dos já existentes, por intermédio da criação de políticas públicas,",1493-038-04-08.txt
"que promovena, por exemplo, o dierecinamento de verbas, com o faito de expandir o cinema","que promovam, por exemplo, o direcionamento de verbas, com o fito de expandir o cinema --xxx--",1493-038-04-09.txt
um todo e Pas.,em todo o País.,1493-038-04-10.txt
"No filme ""omre Maaud"", os personagas se motializam para concelor o cinema em uma comunidade. in-","No filme ""Cine Holliudi"", os personagens se mobilizam para conceber o cinema em uma comunidade in-",1494-039-01-01.txt
"crionana do Moadeste Brasileiro, o que acorretra bonfíias para a população local. De modo analigo à","teriorana do Nordeste Brasileiro, o que acarretou benefícios para e população local. De modo análogo à",1494-039-01-02.txt
"fição no Brasil hecdisa-no, é indututável que a ampliação de acesso d-s- cna cnsiguira fuitos pars","ficção, no Brasil hodierno, é indubitável que a ampliação de acesso --xxx-- ao cinema configura efeitos posi-",1494-039-01-03.txt
"tivos aos brasileiros, a sabes, o acesso à cultura e a possibulizade de abter conhecimento interduçple-","tivos aos brasileiros, a saber, o acesso à cultura e a possibilidade de vestir conhecimento interdicipli-",1494-039-01-04.txt
"ra muintretanto, aindo pessistem faltas que impertem a vigência plna dessas consequiências ealura vrin-","nar. Entretanto, ainda persistem faltas que impedem a vigência plena dessas consequências @@???@@",1494-039-01-05.txt
"Po isso, aonvém analisar o problema-tis o para propos soluçaões.","Por isso, convém analisar as problemáticas para propor soluções.",1494-039-01-06.txt
"De fato, cebe mencionar que o acesso à cultura é um bensfíco ndável no que tange à democratização de","De fato, cabe mencionar que o acesso à cultura é um beneficio notável no que tange à democratização do",1494-039-02-01.txt
"acesso ao cinema pois é impustonávl que pe assindas plamos que manamentem difeseses cotio, omis d","acesso ao cinema, pois é inquestionável que, ao assistir filmes que transmitem diferentes contextos, per meio dos",1494-039-02-02.txt
"mudos, os telesper tadores brasileiros ossimeitar uma refuia cultural divuns.lessa perneogatia, dal pe-","enredos, os telespectadores brasileiros assimilam uma riqueza cultural diversa. Nessa prerrogativa, tal pro-",1494-039-02-03.txt
"postes pora onclhida pelo mevcimento Pomantito ndimdts, qual assobere que a cultr -x- d neni-","posta fora concebida pelo movimento Romantista Indianista, o qual corrobora que a cultura --xxx-- é transmiti-",1494-039-02-04.txt
