prediction,ground_truth,filename
"de em conjunho ao Ministério da Eduação implementem na Base Comum Curricular, por meio","de em conjunto ao Ministério da Educação implementem na Base Comum Curricular, por meio",1664-053-04-03.txt
"de vrbos governamentais, uma disciplina que aborde a importância de combater os transtos","de verbas governamentais, uma disciplina que aborde a importância de combater os transtor-",1664-053-04-04.txt
"nas psíquicos e de como ajudar aos indivíduos que sefrem com isso, objetivando estinquir a ideia","nos psíquicos e de como ajudar aos indivíduos que sofrem com isso, objetivando extinguir a ideia",1664-053-04-05.txt
"de que essas doenças só prereuras. Além disso, programas de tratamento cos doentes, nuessta-","de que essas doenças são ""frescuras"". Além disso, programas de tratamento aos doentes, necessitam",1664-053-04-06.txt
"se implantados, dcavés do Sistema Únio de Saúde, tende à vista a resuperação dos parula da-","ser implantados, através do Sistema Único de Saúde, tendo à vista a recuperação d--xxx-- parcela da",1664-053-04-07.txt
"população afetada. Somente assim, a situação rebratado na sércie ""13 Dosans Whuy"" não para","população afetada. Somente assim, a situação retratada na série ""13 Reasons Why"" não fará",1664-053-04-08.txt
parto dla poalidade do naio eusninuim.,parte da realidade do país @@???@@.,1664-053-04-09.txt
( Degeneração mental à mda machadiana no Brasil.,"""Degeneração mental à moda machadiana no Brasil""",1667-056-01-01.txt
O comane QQuincos Barhá de Machado de Assis problematiza em seu enredo a de gene,"O romance ""Quincas Borba"" de Machado de Assis problematiza em seu enredo a degene-",1667-056-02-01.txt
"zação mental do protagonista Rubião, resultado de desilasões afetivas, e o consequente descaso","ração mental do protagonista Rubião, resultado de desilusões afetivas, e o consequente descaso",1667-056-02-02.txt
"social livenciado pelo personagem do atinuir esse estado psicológico. Analogamente, evi de-","social vivenciado pela personagem ao atingir esse estado psicológico. Analogamente, eviden-",1667-056-02-03.txt
cia-se o desamparo das pessoas em fraalidade mental pela sociedade contemporâne a el,cia-se o desamparo das pessoas em fragilidade mental pela sociedade contemporânea em,1667-056-02-04.txt
"detrimento do debate construtro sobre o tema. Assim sendo, o julgamento nor al oriundo do","detrimento do debate construtivo sobre o tema. Assim sendo, o julgamento moral oriundo da",1667-056-02-05.txt
sanalização do sofcimento psíquico e a negligência perante o tratamento psicológico do poue,banalização do sofrimento psíquico e a negligência perante o tratamento psicológico da popu-,1667-056-02-06.txt
ação periférica ceiteram o estigma pertinente às doenças mentais no Brasil.,lação periférica reiteram o estigma pertinente às doenças mentais no Brasil.,1667-056-02-07.txt
"Por via dessa perspectira,há muito preconceito quanto do acompanhamento psicológico pelo","Por via dessa perspectiva, há muito preconceito quanto ao acompanhamento psicológico pelo",1667-056-03-01.txt
"fato de estar culturalmente associado à ""loucura"". Desse modo, a coerção social, molicita","fato de estar culturalmente associado à ""loucura"". Desse modo, a coerção social implícita",1667-056-03-02.txt
para que os indivíduos não conversem sobre seus respectivas estados psicológicos promove a,para que os indivíduos não conversem sobre seus respectivos estados psicológicos promove a,1667-056-03-03.txt
automedicação sistemicauvisto que a vergonha associada ao tratamento mental impede as pes,"automedicação sistêmica, visto que a vergonha associada ao tratamento mental impede as pes-",1667-056-03-04.txt
"soas de ##ousa## --xaxa- ida pe ofisional. Por conseguinte, observa-se na internet a banalização do uso de","soas de ##buscarem## --buscar-- ajuda profissional. Por conseguinte, observa-se na internet a banalização do uso de",1667-056-03-05.txt
"onsiolíticos ( como o ""rirotril"" (como paraceio de todas as patologias mentais em inemes"" vesatórios.","ansiolíticos (como o ""rivotril"") como panacéia de todas as patologias mentais em ""memes"" vexatórios.",1667-056-03-06.txt
"Outrossim, a falta de acesso aos programas de saúde mental por um contimpente espres-","Outrossim, a falta de acesso aos programas de saúde mental por um contingente expres-",1667-056-04-01.txt
sivo da população brasileira suscita um meio de exc lusão através do qual os cidadãos par,sivo da população brasileira suscita um meio de exclusão através do qual os cidadãos mar-,1667-056-04-02.txt
"ginalizadas são alijados de seus direitos fásicos à saúde, tal como os consultos gratui","ginalizados são alijados de seus direitos básicos à saúde, tal como as consultas gratui-",1667-056-04-03.txt
"tas pela CAPS Centro de Apsio Psicossociall, pela falta de informação ou recursos ao progura","tas pelo CAPS (Centro de Apoio Psicossocial), pela falta de informação ou recursos ao progra-",1667-056-04-04.txt
"na. Nãb obstante, o diário ""Quarto de Despeijo"" de Caralina Varia de esus corrobora esse cenário de desampor","ma. Não obstante, o diário ""Quarto de Despejo"" de Carolina Maria de Jesus corrobora esse cenário de desamparo",1667-056-04-05.txt
"social as noticiar as dávidos quanto sua sonidade, por conta da fome extrema -#vivecia#- --na- despeito de esta","social as noticiar as dúvidas quanto sua sanidade, por conta da fome extrema ##vivenciada## --xxx-- (a despeito de estar",1667-056-04-06.txt
em um país erispero no setar agricolalque pertarbona sua mente.,em um país próspero no setor agrícola) que perturbara sua mente.,1667-056-04-07.txt
"Em suma, conclui-se que a ausência de informação sobre saúde mental famenta a es","Em suma, conclui-se que a ausência de informação sobre saúde mental fomenta a ex-",1667-056-05-01.txt
"clusão dos debilitados e acentura as desigualdades sociais. Irge, portanto, a disseminação d","clusão dos debilitados e acentua as desigualdades sociais. Urge, portanto, a disseminação do",1667-056-05-02.txt
"conhecimento sobre sofrimento psíquico de forma inclusiva e democrática. Ademais, compete o","conhecimento sobre sofrimento psíquico de forma inclusiva e democrática. Ademais, compete ao",1667-056-05-03.txt
Ministério da Saúde asseguirar a popularização de programas de assistência psicológica a fim de na,Ministério da Saúde assegurar a popularização de programas de assistência psicológica a fim de nor-,1667-056-05-04.txt
"natizar os transtornos mentais. Não dbstante, poderia haver eventos culturais informativos em loais","matizar os transtornos mentais. Não obstante, poderia haver eventos culturais informativos em locais",1667-056-05-05.txt
"acessíveis como política pública - assim como a comnidade ""Carmens"" no ""culatsopo"" debate so","acessíveis como política pública - assim como a comunidade ""Carmen"" no ""whatsapp"" debate so-",1667-056-05-06.txt
"bue saúde mental com literatara sob o auxílio de psicólogos e professores. Alcançar-se-a, a parti","bre saúde mental com literatura sob o auxílio de psicólogos e professores. Alcançar-se-á, a partir",1667-056-05-07.txt
dessas medidas à transpressão do estigma associado às doenças mentais o moda na cha,dessas medidas a transgressão do estigma associado as doenças mentais à moda macha-,1667-056-05-08.txt
diana no Brasil.,diana no Brasil.,1667-056-05-09.txt
le ando om a scátog il deim o alídio aa padiir apis na -e-,"De acordo com o sociólogo Emile Durkheim, o indivíduo só poderá agir na me-",1672-061-01-01.txt
"dido em que aprenter a conhecer o contexta em que está inserido, a imober quais","dida em que aprender a conhecer o contexto em que está inserido, a saber quais",1672-061-01-02.txt
so##a e cortáâei de qua depanedo. Dedo acci coidizr a quent-,"são suas origens e as condições de que depende. Sendo assim, considerar a questão",1672-061-01-03.txt
dos estigmas solacionados às doenças mentais no frair como em desefia a ser um-,dos estigmas relacionados às doenças mentais no Brasil como um desafio a ser en-,1672-061-01-04.txt
frontado pode ser uma prisiva para que a pepudação comprendas e contecto em qu-,frentado pode ser uma premissa para que a população comprenda o contexto em que,1672-061-01-05.txt
"se encontro e posa agur sobre de, de mado e tranformar esa cultoa de fato de imprao","se encontra e possa agir sobre ele, de modo a transformar essa cultura de falta de empa-",1672-061-01-06.txt
"tio para com o outror. Assim, é notório que éá ídeas controaras e es repeito principal-","tia para com o outro. Assim, é notório que há ideias controversas a esse respeito, principal-",1672-061-01-07.txt
mmente om celação à pade d cesecimento sobre é aanto e a ocietado devsas danças.,mente com relação à falta de conhecimento sobre o assunto e à seriedade dessas doenças.,1672-061-01-08.txt
"Pramentamente, ã realar a eitêncio de totbaa veccia dese muento desiretox-","Primeramente, vale ressaltar a existência de tabus acerca desse assunto decorrente",1672-061-02-01.txt
do folta e discussão no âmbitor edocacional. E fnte cesrlam com a manutenção de fata-,de falta de discussão no âmbito educacional. Esse fato corrobora com a manutenção de falas,1672-061-02-02.txt
presscitiaar a eteia u cete etado de asonr da scidada qua jistiia a -preeati ação-,preconceituosas e evidencia um certo estado de anomia da sociedade que justificam a manutenção,1672-061-02-03.txt
"tessa realidade. Outrassm, endas deprsqsiva realizada pelo tispital eat Sstar ersodoo-","dessa realidade. Outrossim, dados de pesquisa realizada pelo Hospital Albert Einstein evidenciam",1672-061-02-04.txt
"que fite das pessoas comideram qure as doenças mentais são invempõeis, o que reforço a mu-","que 62% das pessoas consideram que as doenças mentais são invenções, o que reforça a ne-",1672-061-02-05.txt
cessidade de uma discussão mais profunds sãe o --ata- asente. lgja vistá o descanli-,"cessidade de uma discussão mais profunda sobre o --assento-- assunto, haja visto o desconhe-",1672-061-02-06.txt
camento sore o arcinto mutante na ociedade -brasilira-,cimento sobre o assunto existente no sociedade brasileira.,1672-061-02-07.txt
"Adea, deama-e qua er doçar mentas stra vgão denalizadas pelas peoas ão ai-","Ademais, observa-se que as doenças mentais, muitos vezes banalizadas pelas pessoas, são a @@???@@",1672-061-03-01.txt
"os camo de sicidoos no Brasal, conforme eferma estudo da lninarsidade de taaêa. Nesse u-","or causa de suicídio no Brasil, conforme afirma estudo da Universidade de Brasília. Nesse sen-",1672-061-03-02.txt
"tado, ""crates afirma que o oem comte essos devido à propria ignavância. Ess u-","tido, Sócrates afirma que o homem comete erros devido à própria ignorância. Esses erros",1672-061-03-03.txt
ão#ea ema comá aado pante da população pulao a -éuara aantoix--,são observados na forma como grande parte da população julga e ignora transtornos,1672-061-03-04.txt
"mrentais como a depressão, o que pera um sentimento de faltas de emprestia para cem u-","mentais como a depressão, o que gera um sentimento de falta de empatia para com as",1672-061-03-05.txt
"passa que posim ess docais, aproando-se e efcetanda e taatamento.","pessoas que possuem essas doenças, agravando-as e dificultando o tratamento.",1672-061-03-06.txt
"tago, urge que medidas uma ebtado pas teóiar ea eetiaão. Pesa ento-","Logo, urge que medidas sejam adotados para transformar essa situação. Desse modo",1672-061-04-01.txt
"o Ministério da Educação dee, por meio de projetos escolares proporcionas esreços para de-","o Ministério da Educação deve, por meio de projetos escolares, proporcionar espaços para diá-",1672-061-04-02.txt
logo com a istenção de permitir que os lumos dilopiam entre se e com erofissociis ontre,"logo, com a intenção de permitir que os alunos dialoguem entre si e com profissionais sobre",1672-061-04-03.txt
"seas probleias e medos e, assim, intoar um sentimento de emposta mussas pesscias. Dlim-","seus problemas e medos e, assim, @@???@@ um sentimento de empatia nessas pessoas. Além",1672-061-04-04.txt
"disso, o tementário das heanicações, por meio de propragandas midáticas, deve abordar ","disso, o Ministério das Comunicações, por meio de propagandas midiáticas, deve abordar e",1672-061-04-05.txt
"reforpar a grevnidade das doenças mentais, de mende e defendlir esa ieção no popua-","reforçar a gravidade das doenças mentais, de modo a difundir essa noção na popu-",1672-061-04-06.txt
"tação e por mia diss, edagar o astógmas ccci desse aauanto. omente assim, o-","lação e, por meio disso, reduzir os estigmas acerca desse assunto. Somente assim, os",1672-061-04-07.txt
"brasileiras podeião conhuem é contexto em poal estão isanidos e agir sbe de, de aodo e","brasileiros poderão conhecer o contexto no qual estão inseridos e agir sobre ele, de modo a",1672-061-04-08.txt
aa da sara emalêr conêruu oini neim.,"transformá-la @@???@@ melhor, conforme @@???@@ Durkheim.",1672-061-04-09.txt
"O filme ""Divertidamente"", da Eiscar, retrata, mediante a personificação dos sentimentos do pro-","O filme ""Divertidamente"", da ""Pixar"", retrata, mediante a personificação dos sentimentos da pro-",1675-064-01-01.txt
"tagonista, as dificuldades emocionais, as quais são negligenciadas pelos pais da gareta, enfrentado","tagonista, as dificuldades emocionais, as quais são negligenciadas pelos pais da garota, enfrentadas",1675-064-01-02.txt
"por heley, uma adolescente que descobre que terá de se mudar e deixar seus amigos. Apesor de se tra","por Rilley, uma adolescente que descobre que terá de se mudar e deixar seus amigos. Apesar de se tra-",1675-064-01-03.txt
"tar de uma fiação, verifica-se no Brasil um constexto semelhante, em que as doenças mentais s","tar de uma ficção, verifica-se no Brasil um contexto semelhante, em que as doenças mentais se",1675-064-01-04.txt
"proliferam e, no entanto, continuam sendo estigmatizadas por grande parte da população. Nesse s-","proliferam e, no entanto, continuam sendo estigmatizadas por grande parte da população. Nesse sen-",1675-064-01-05.txt
"tido, vale ressaltar os aspectos sociais do preconceito dos brasileiros perante os transtornos psicológico","tido, vale ressaltar os aspectos sociais do preconceito dos brasileiros perante os transtornos psicológicos",1675-064-01-06.txt
e o baixa conhecimento acerca do tema comso catalisadores da problemática.,e o baixo conhecimento acerca do tema como catalisadores da problemática.,1675-064-01-07.txt
"Em primeiro plano, é importante salientar os hábitos socioculturais dos brasileiros como propulases","Em primeiro plano, é importante salientar os hábitos socioculturais dos brasileiros como propulsores",1675-064-02-01.txt
"da estigmatização das doenças mentais. Na teria da tábela rosa, o filósofo iluminista, Joh Socke, ofir","da estigmatização das doenças mentais. Na teoria da tábula rosa, o filósofo iluminista, John Locke, afir-",1675-064-02-02.txt
"ma que todas as pessoas mascem como uma fulha em bransco, de seja, semm sesso crítico, no entanto, as","ma que todas as pessoas nascem como uma folha em branco, ou seja, sem senso crítico, no entanto, ao",1675-064-02-03.txt
"longo da vida, las entram em contato com experiências que aodam o que irão se tornar na fitura la-","longo da vida, elas entram em contato com experiências que moldam o que irão se tornar no futuro. Des-",1675-064-02-04.txt
"sa forma, o preconceito da sociedade para com os transtornos psiquiátricos é construído, por exemplo, en-","sa forma, o preconceito da sociedade para com os transtornos psiquiátricos é construído, por exemplo, em",1675-064-02-05.txt
"rodor de conversa, em que a pessoa com depressão é referenciada como fraco, ou quando alguém com ebra-","rodas de conversa, em que a pessoa com depressão é referenciada como fraca, ou quando alguém com esqui-",1675-064-02-06.txt
"gofrênia sofre, peporativamente, a toscação de louco.","zofrênia sofre, pejorativamente, a taxação de louco.",1675-064-02-07.txt
"Ademmais, faz,- so mister salientar o pouco conhecimento do brasileiro ##de## --x- seusto como uma barreiro","Ademais, faz-se mister salientar o pouco conhecimento do brasileiro ##sobre## --sob-- o assunto como uma barreira",1675-064-03-01.txt
"para a proogão de uma nora forma de se lidar com a saúde mental. Segundo Milhiam Hosfitl, escritor brito","para a promoção de uma nova forma de se lidar com a saúde mental. Segundo William Hazlitt, escritor britã-",1675-064-03-02.txt
"nico, ""O preconceito é filho da ignorência. Desse modo, percebe-se que a consodidação da visão precons-","nico, ""O preconceito é filho da ingnorância. Desse modo, percebe-se que a consolidação da visão preconcei-",1675-064-03-03.txt
"tuosa do corpo social ocorre, poir, não existe no sistema educacional do país o ensinamento acerca da o-","tuosa do corpo social ocorre, pois, não existe no sistema educacional do país o ensinamento acerca da pe-",1675-064-03-04.txt
viculsidade e seriedade dos transtornos psiquiátricos. A exemplo disso pode sercitada a salidific,riculosidade e seriedade dos transtornos psiquiátricos. A exemplo disso pode ser citada a solidifica-,1675-064-03-05.txt
"ção do ambiente escolar como um lugar propício à prática do ""bulying"" direcionado àqueles com ser","ção do ambiente escolar como um lugar propício à pratica do ""bullying"" direcionado àqueles com sofri-",1675-064-03-06.txt
mmentos psíquicos.,mentos psíquicos.,1675-064-03-07.txt
"Anfim, é mítida a existência de percaloos para que o país se torne em lugar em que é verificado","Enfim, é nítida a existência de percalços para que o país se torne um lugar em que é verificada",1675-064-04-01.txt
"a ausência da estigmatização das doenças mentais. Com esse objetivo, as redes televisas, por meio das mov-","a ausência da estigmatização das doenças mentais. Com esse objetivo, as redes televisas, por meio das nove-",1675-064-04-02.txt
"las, ##es## -x-x-x-x- xnciceitizar o público acerca da forma correta de se tratar alquém com transtornos psiquio","las, ##devem## --deve-- conscientizar o público acerca da forma correta de se tratar alguém com transtornos psiquiá-",1675-064-04-03.txt
"tricos. Em adição, as esculas, mediante a promoção de discussões sobre o problema nas aulas de bidog,","tricos. Em adição, as escolas, mediante a promoção de discussões sobre o problema nas aulas de biologia",1675-064-04-04.txt
" sociologia, precisam ensina-#o#--x- luas as consequências físicas do sofpimento psíquicos e a m-","e sociologia, precisam ensinar ##aos## --os-- alunos as consequências físicas do sofrimento psíquicos e a me-",1675-064-04-05.txt
"lhor maneiro de inserí-los na sociedade. Para diminuir o ""Bullying"" nos colégios, os estudantes ireo","lhor maneira de inserí-los na sociedade. Para diminuir o ""bullying"" nos colégios, os estudantes irão",1675-064-04-06.txt
"ver palestras dadas por médicos, professores e pessoas com deficiências psicológicas acerca","ver palestras dadas por médicos, professores e pessoas com deficiências psicológicas acerca",1675-064-04-07.txt
"do cotidiano ##eeia#- --moo- o uem sofre desse tipo de problema. Logo, tornar-se-á possível a contr-","do cotidiano ##enfrentado## --enfrenta-- por quem sofre desse tipo de problema. Logo, tornar-se-á possível a constru-",1675-064-04-08.txt
"ção de uma naçção em que exenplos, como o do filme "" divertidamente, fiquem spens na ficção","ção de uma nação em que exemplos, como o do filme ""Divertidamente"", fiquem apenas na ficção.",1675-064-04-09.txt
"O aumento dos casos de doenças mentais no Brasil é inegável, contu-",O aumento dos casos de doenças mentais no Brasil é inegável; contu-,1678-067-01-01.txt
"do, ainda existe preconceito contra os indivíduos diagnoaticados com essos","do, ainda existe preconceito contra os indivíduos diagnosticados com essas",1678-067-01-02.txt
"condições cínicos. Nesse sentido, o estigma associado às doenças men-","condições clínicas. Nesse sentido, o estigma associado às doenças men-",1678-067-01-03.txt
taia é um empecieeo à ##naia### --fexao--x- da qualidade de vida da população,tais é um empecilho à ##garantia## --melhoria-- da qualidade de vida da população,1678-067-01-04.txt
"brasileira, vviato que impede o paciente de buscar ajuda, bem como nooi-","brasileira, visto que impede o paciente de buscar ajuda, bem como vai",1678-067-01-05.txt
de encontro ao ideal nacional de saúde.,de encontro ao ideal nacional de saúde.,1678-067-01-06.txt
"Em primeira análise, cabe resaalar que o estigma em relação ào do-","Em primeira análise, cabe ressaltar que o estigma em relação às do-",1678-067-02-01.txt
"enças mentais prejudica a busca por ajuda daqueles que precisam, na me-","enças mentais prejudica a busca por ajuda daqueles que precisam, na me-",1678-067-02-02.txt
dida em que boa parte da sociedade acredita que o auxílio progiacional de,dida em que boa parte da sociedade acredita que o auxílio profissional de,1678-067-02-03.txt
"um psicólogo, por exemplo, é ""greacura"" ou ""para loucos"". Dessa forma, pessoaa","um psicólogo, por exemplo, é ""frescura"" ou ""para loucos"". Dessa forma, pessoas",1678-067-02-04.txt
"acometidaa por doenças como ansiedade e depressão, muitas veezes, optam por-","acometidas por doenças como ansiedade e depressão, muitas vezes, optam por",1678-067-02-05.txt
"não buscar acompanhamento clínico, o que pode recultar no agranamento do","não buscar acompanhamento clínico, o que pode resultar no agravamento do",1678-067-02-06.txt
"caso. Assim, o preconceito e a falta de conhecimento ameaçam a busco por aju-","caso. Assim, o preconceito e a falta de conhecimento ameaçam a busca por aju-",1678-067-02-07.txt
"da e, consequentemente, a saúde da população.","da e, consequentemente, a saúde da população.",1678-067-02-08.txt
"Além disso, segundo a Constituição Federal de 1988, o listema Único de","Além disso, segundo a Constituição Federal de 1988, o Sistema Único de",1678-067-03-01.txt
"Saúde, a fim de garantir a qualidade de veido da população, posaui trêa prim-","Saúde, a fim de garantir a qualidade de vida da população, possui três prin-",1678-067-03-02.txt
"cípios: univeraalidade, integralidade e equidade. O estigma associado os","cípios: universalidade, integralidade e equidade. O estigma associado às",1678-067-03-03.txt
"doenças mentais, no entanto, impossibilita o princípio do integralida","doenças mentais, no entanto, impossibilita o princípio da integralida-",1678-067-03-04.txt
"de, uma vez que dificulta o acesso completo à saúde mental por parte","de, uma vez que dificulta o acesso completo à saúde mental por parte",1678-067-03-05.txt
"da população. Desse modo, o ideal de saúde pretendido pela Constituição","da população. Desse modo, o ideal de saúde pretendido pela Constituição",1678-067-03-06.txt
não é alcançado e a qualidade de vida dos brasileiros fica ameaça-,não é alcançado e a qualidade de vida dos brasileiros fica ameaça-,1678-067-03-07.txt
da.,da.,1678-067-03-08.txt
"rg, portanto, que medidaa sejam tomadaa para acabar com eas esti-","Urge, portanto, que medidas sejam tomadas para acabar com esse esti-",1678-067-04-01.txt
"gna e garantir a qualidade de vida da população. Para isso, o Mtinistério do","gma e garantir a qualidade de vida da população. Para isso, o Ministério da",1678-067-04-02.txt
"Educação -responsável por implementas medidas educativas -, em parceria com","Educação - responsável por implementar medidas educativas -, em parceria com",1678-067-04-03.txt
"o Ministério da Saúde, deve promover programas nas escolas que incentive-","o Ministério da Saúde, deve promover programas nas escolas que incentivem",1678-067-04-04.txt
os alunos a palarem sobre auas emoções. aso deve per feito por meio da,os alunos a falarem sobre suas emoções. Isso deve ser feito por meio da,1678-067-04-05.txt
"elaboração de oficinas com psicólogos e psiquiatras, a fim de garantir","elaboração de oficinas com psicólogos e psiquiatras, a fim de garantir",1678-067-04-06.txt
que as nosa geraçõea entendam a importância da saúde mental.,que as novas gerações entendam a importância da saúde mental.,1678-067-04-07.txt
"Dlurante o século XX, a psicológia passou por uma grande revsolição devvido à vata oba","Durante o século XX, a psicologia passou por uma grande revolução devido à vasta obra",1679-068-01-01.txt
"de igmund Freid, considerada o cradas da pricanálie, ceja desvolerta de sul-","de Sigmund Freud, considerado o criador da psicanálise, cuja descoberta do sub-",1679-068-01-02.txt
"consciente permitic o tratamento de inúmeras enfermidades. Entretanto, no Brasi","consciente permitiu o tratamento de inúmeras enfermidades. Entretanto, no Brasil,",1679-068-01-03.txt
"ocgnse um fato social intrigante, uma vez que as pessoas que recebem tratamento pri-","ocorre um fato social intrigante, uma vez que as pessoas que recebem tratamento psi-",1679-068-01-04.txt
"cológico não estigmatizadas socialmente como ""louca"" a ""doentes mentais"". Nesse sem-","cológico são estigmatizadas socialmente como ""loucas"" ou ""doentes mentais"". Nesse sen-",1679-068-01-05.txt
"tido, convém analizar a origem desse preconceito e as causar de sua perpetuação","tido, convém analisar a origem desse preconceito e as causas de sua perpetuação",1679-068-01-06.txt
na sociedade brasileira.,na sociedade brasileira.,1679-068-01-07.txt
"Em primeiro lugas, deve-se apontar a origem desa estigmatização. Segundo o filó-","Em primeiro lugar, deve-se apontar a origem dessa estigmatização. Segundo o filó-",1679-068-02-01.txt
"sofo francê PDel Fucaut, o conceito de loucuna é construído historiamente","sofo francês Michel Foucaut, o conceito de loucura é construído historicamente,",1679-068-02-02.txt
Ase é comtatado ao se obvervar avisão da sociedade contemporânea a respeito disse,"isso é constatado ao se observar a visão da sociedade contemporânea a respeito disso,",1679-068-02-03.txt
"umma vez que o ""leuco"" passa a ser vijto como um depenenado que precisa ser a fajtado da se-","uma vez que o ""louco"" passa a ser visto como um degenerado que precisa ser afastado da so-",1679-068-02-04.txt
ciedade. Disso decorse a fotédica gemenalização de que todos os indivíduos que necessita,ciedade. Disso decorre a fatídica generalização de que todos os indivíduos que necessitam,1679-068-02-05.txt
de a lguum tratamento psicológico especializado não doentes mentais. Tal percepção da,"de algum tratamento psicológico especializado são ""doentes mentais"". Tal percepção da",1679-068-02-06.txt
realidade é de terpadípima e deve ser combatida de imediato.,realidade é deturpadíssima e deve ser combatida de imediato.,1679-068-02-07.txt
"Ademais, é funndamental destacar o motivo da perpetuação deva visse estigmati-","Ademais, é fundamental destacar o motivo da perpetuação dessa visão estigmati-",1679-068-03-01.txt
"zada acerca da saúde mental. De acordo com o filósofo contratualista, form dode","zada acerca da saúde mental. De acordo com o filósofo contratualista John Locke,",1679-068-03-02.txt
"o ser hhumano varre como uma ""tábela nora"", vito é, todo o conjunto de craçar e","o ser humano nasce como uma ""tábula rasa"", isto é, todo o conjunto de crenças e",1679-068-03-03.txt
"opiniões de um indivíduo depende do meio em que está imerido. Analogamente, e","opiniões de um indivíduo depende do meio em que está inserido. Analogamente, é",1679-068-03-04.txt
"possível perceber que a tranmisão, para as crrianças, do preconceito acerca da sa-","possível perceber que a transmissão, para as crianças, do preconceito acerca da saú-",1679-068-03-05.txt
de mental gera um ciclo ricioso no qual esa tradião deletória é trammitida entre,de mental gera um ciclo vicioso no qual essa tradição deletéria é transmitida entre,1679-068-03-06.txt
"as gerações. Loogo, a estigmatização associada às doenças mentais na sociedade brasi-","as gerações. Logo, a estigmatização associada às doenças mentais na sociedade brasi-",1679-068-03-07.txt
leira dese ser ungentemente debatida nas expolar.,leira deve ser urgentemente debatida nas escolas.,1679-068-03-08.txt
"torna-se evidente, portanto, que a estigmatização no que concerve às doenças mentais é","Torna-se evidente, portanto, que a estigmatização no que concerne às doenças mentais é",1679-068-04-01.txt
"um grave problema a ser revolído. Dessante, cabe ao Ministério da Educação a criação de u-","um grave problema a ser resolvido. Dessarte, cabe ao ministério da educação a criação de um",1679-068-04-02.txt
"projeto denominado ""A Importância da saúde Mental""é Esse projeta seá divididdo em dua","projeto denominado ""A Importância da Saúde Mental"". Esse projeto será dividido em duas",1679-068-04-03.txt
"fentes, sendo a primeira relacionada à promoção de palestrasnas exxulas, mini-","frentes, sendo a primeira relacionada à promoção de palestras, nas escolas, minis-",1679-068-04-04.txt
tmadas por psicólogos que dicutam a respeite da saúde mental. Asegunda frente,tradas por psicólogos que discutam a respeito da saúde mental. A segunda frente,1679-068-04-05.txt
se sá compenta por atividades interativas com o objetivo de emgaçar os jeven na,será composta por atividades interativas com o objetivo de engajar os jovens na,1679-068-04-06.txt
"dipcussão. Dessa forma, será possível ""pidas as tábulos nasar des govem com a abro-","discussão. Dessa forma, será possível ""lapidar as tábulas rasas"" dos jovens com a abo-",1679-068-04-07.txt
lião dos estramno s aionados às doençasmentais na sociedade brasileir.,lição dos estigmas relacionados às doenças mentais na sociedade brasileira.,1679-068-04-08.txt
"Aiticila, porsada almo, e todo o seua mítimo, ineagara com primino e clhimo a nociedade. Ne se-","Nietzsche, pensador alemão, em todo o seu niilismo, enxergava com pessimismo e ceticismo a realidade. Se ana-",1727-016-01-01.txt
"lisoro, heja, a sociedade brasileira, suia que sea penmometo estea cento, ofial às desegas d desatização do","lisasse, hoje, a sociedade brasileira, seria que seu pensamento estava correto, afinal os desafios da democratização do",1727-016-01-02.txt
"acesso ao cinema no Brasil ensem a possoa lagor e de modo disentidad. Nesse contito, cobe alirar","acesso ao cinema no Brasil crescem a passos largos e de modo descontrolado. Nesse contexto, cabe analisar",1727-016-01-03.txt
" inflência da buxa distibuição de valas cinemtogáias para com a cenência dasse prmo, em como selanar se","a influência da baixa distribuição de salas cinematográficas para com a ocorrência desse fenômeno, bem como esclarecer os",1727-016-01-04.txt
impostos da farta de inentivo à cultura para a premanência desse cenário no paíi.,impactos da falta de incentivo à cultura para a permanência desse cenário no país.,1727-016-01-05.txt
"CEm primeiro plano, é importante ressaltar a qurária distibução de salas cinetgáia no mentóio --xx-","Em primeiro plano, é importante ressaltar a precária distribuição de salas cinematográficas no território --nacio--",1727-016-02-01.txt
"al nacional como o principal desogio para a ademcratização do acesso o cinea no BraiS. Dob essa átia, a ltar","--nal-- nacional como o principal desafio para a democratização do acesso ao cinema no Brasil. Sob essa ótica, o olhar",1727-016-02-02.txt
"nilista de Autaem obsta um enárioprocupant, vito que to um centarente es inpastuturar dos leme de sesiga","niilista de nietzsche alerta um cenário preocupante, visto que há um contraste entre as infraestruturas dos bens de serviços",1727-016-02-03.txt
"pareres nos desevas regõs rsilir,o que entra com d desguad a ceso cltua Desse netdo, toeses-","presentes nas diversas regiões brasileiras, o que corrobora com a desigualdade no acesso à cultura. Nesse sentido, torna-se",1727-016-02-04.txt
"mais difícil que indivíduos evidentes em áras desenovidos fequentem locais de cilações de filme, o que --xx--","mais difícil que indivíduos residentes em áreas desenvolvidas frequentem locais de exibições de filmes, o que --xxx--",1727-016-02-05.txt
"ta rcusta em uma maior prequênia, por parte dessa porlação, sos programas e atrações popocionados pela le-","--ta-- resulta em uma maior preferência, por parte dessa população, dos programas e atuações proporcionados pela tele-",1727-016-02-06.txt
"vis. Dessa forma, o indive de acesso dos brasileiros ao cinema reduziu diativamente, o que rultu","visão. Dessa forma, o índice de acesso dos brasileiros ao cinema reduziu drasticamente, o que resultou",1727-016-02-07.txt
