prediction,ground_truth,filename
Vous remerciant du soin que vous apporterez à,Vous remerciant du soin que vous apporterez à,eval2011-41_4
"l'étude de mon dossier, je vous prie de recevoir mes","l'étude de mon dossier, je vous prie de recevoir mes",eval2011-41_5
respectueuses salutations.,respectueuses salutations.,eval2011-41_6
Je suis cliente de vos services depuis de nombreuses années.,Je suis cliente de vos services depuis de nombreuses années.,eval2011-42_0
"Lors d'un entretien, l'un de vos conseiller m'avait parté d'une assurance vie.","Lors d'un entretien, l'un de vos conseiller m'avait parlé d'une assurance vie.",eval2011-42_1
"J'avais alors décliné son offre. Néammains, j'ai maintenant en petit garçon","J'avais alors décliné son offre. Néanmoins, j'ai maintenant un petit garçon",eval2011-42_2
de l mois dont j'aimerais assurer l'avenir s'il devat m'arriver quelque chose.,de 6 mois dont j'aimerais assurer l'avenir s'il devait m'arriver quelque chose.,eval2011-42_3
Je vous saurai gré de bien vouloir me faire parvenir un devis,Je vous saurai gré de bien vouloir me faire parvenir un devis,eval2011-42_4
"concernant la souscription d'une assurance vie, et une documentation","concernant la souscription d'une assurance vie, et une documentation",eval2011-42_5
complète m'expliquant les garanties d'une tette assurance.,complète m'expliquant les garanties d'une telle assurance.,eval2011-42_6
"Veuillez agréer, Madame ou Monsieur, l'expression de mes","Veuillez agréer, Madame ou Monsieur, l'expression de mes",eval2011-42_7
salutations distingués.,salutations distinguées.,eval2011-42_8
"Suite à la naissance de mon enfant, je souhaiterais","Suite à la naissance de mon enfant, je souhaiterais",eval2011-43_0
éventuellement souscrire une assurance vie.,éventuellement souscrire une assurance vie.,eval2011-43_1
Pour cela je vous remercie de bien vouloir,Pour cela je vous remercie de bien vouloir,eval2011-43_2
m'adresser votre documentation concernant les contrats,m'adresser votre documentation concernant les contrats,eval2011-43_3
d'assurance vie que vous pourriez me proposer.,d'assurance vie que vous pourriez me proposer.,eval2011-43_4
Dans l'attente de vous lire et vous remerciant par,Dans l'attente de vous lire et vous remerciant par,eval2011-43_5
"avance,","avance,",eval2011-43_6
je vous prie de recevoir mes sentiments les meilleurs,je vous prie de recevoir mes sentiments les meilleurs,eval2011-43_7
"Je vous ai envoyé, à la date du 20 février, une lettre concernant","Je vous ai envoyé, à la date du 20 fevrier , une lettre concernant",eval2011-44_0
le changement de certaines de mes données personnelles. Er ce,le changement de certaines de mes données personnelles. Or ce,eval2011-44_1
courrier est jusqu'à aujourd'hui resté sans réponse. Le,courrier est jusqu'à aujourd'hui resté sans réponse. Le,eval2011-44_2
"changement n'ayant pas été pris en compte, je me permets","changement n'ayant pas été pris en compte, je me permets",eval2011-44_3
de vous signaler votre oubli.,de vous signaler votre oubli.,eval2011-44_4
Je vous saurais donc gré de me confirmer la réception de cette,Je vous saurais donc gré de me confirmer la réception de cette,eval2011-44_5
"présente lettre, ainsi que la modification de mes données","présente lettre, ainsi que la modification de mes donnees",eval2011-44_6
personnelles,personnelles,eval2011-44_7
"Je vous prie d'agréer, Madame, Monsieur, mes salutations","Je vous prie d'agréer, Madame, Monsieur, mes salutations",eval2011-44_8
distinguées,distinguées,eval2011-44_9
Suite à un dégât des eaux subi le 25 février 2007. Je vous envais tous,Suite à un dégât des eaux subi le 25 février 2007. Je vous envois tous,eval2011-45_0
les papiers nécéssaire pour faire appel à mon assurance habitation,les papiers nécéssaire pour faire appel à mon assurance habitation,eval2011-45_1
afin de me faire rembourser de ce sinistre.,afin de me faire rembourser de ce sinistre.,eval2011-45_2
"Veuillez recevoir, Madame, mes salutations les meilleures","Veuillez recevoir, Madame, mes salutations les meilleurs.",eval2011-45_3
Je tiens à vous préciser par ce présent courrier,Je tiens à vous préciser par ce présent courrier,eval2011-46_0
"d'un changement de coordonnées personnelles. En effet,","d'un changement de coordonnées personnelles. En effet,",eval2011-46_1
Je me suis récemment mariée le 13 mai dernier avec,Je me suis récemment mariée le 13 mai dernier avec,eval2011-46_2
mon ami d'enfance et nous avons décidé d'emménager,mon ami d'enfance et nous avons décidé d'emménager,eval2011-46_3
engemble dans l'espoir de fonder une famille.,ensemble dans l'espoir de fonder une famille.,eval2011-46_4
Nous habitens donc désormais dans notre nouvelle,Nous habitons donc désormais dans notre nouvelle,eval2011-46_5
maison depuis bient êt une semaine  c'est pourquoi,maison depuis bientôt une semaine ; c'est pourquoi,eval2011-46_6
je tiens à vous faire part de ce changement d'adresse.,Je tiens à vous faire part de ce changement d'adresse.,eval2011-46_7
Cordialement,Cordialement,eval2011-46_8
"Dans un souci pratique, j'aimerais échelonner le paiement de","Dans un souci pratique, j'aimerais échelonner le paiement de",eval2011-47_0
mes impôts sur le revenu.,mes impôts sur le revenu.,eval2011-47_1
C'est pour cette raison que je vous écris afin de vous demander,C'est pour cette raison que je vous écris afin de vous demander,eval2011-47_2
de bien vouloir me permettre de payer par mensualités.,de bien vouloir me permettre de payer par mensualités.,eval2011-47_3
Je vous serais gré de bien vouloir répondre à cette demande,Je vous serais gré de bien vouloir répondre à cette demande,eval2011-47_4
au plus tôt.,au plus tôt.,eval2011-47_5
"Je vous remercie d'avance et vous prie d'agréer, madame,","Je vous remercie d'avance et vous prie d'agréer, madame,",eval2011-47_6
"monsieur, l'expression de mes salutations distinguées.","monsieur, l'expression de mes salutations distinguées.",eval2011-47_7
Suite à ma commande effectué le 7 mars 2007 je,Suite à ma commande effectué le 7 mars 2007 je,eval2011-48_0
cient à vous informez de ma volonté de rutifié cette,tient à vous informez de ma volonté de rectifié cette,eval2011-48_1
"commande. En effet, je souhaite commandes 3 paires de chaussettes","commande. En effet, je souhaite commander 3 paires de chaussettes",eval2011-48_2
dont la référence est CH45-12.,dont la référence est CH45-12,eval2011-48_3
Merci de bien vouloir prendre en considération cette,Merci de bien vouloir prendre en considération cette,eval2011-48_4
motification.,modification.,eval2011-48_5
"Veuillez-agréer, Madame, Monsieur, l'expression de mes","Veuillez-agréer , Madame, Monsieur, l'expression de mes",eval2011-48_6
sentiments distinguées.,sentiments distingués.,eval2011-48_7
"Par la présente, je vous demande de","Par la présente, je vous demande de",eval2011-49_0
bien vouloir résilier l'assurance de,bien vouloir résilier l'assurance de,eval2011-49_1
"ma Ford Fiesta, immatriculée","ma Ford Fiesta, immatriculée",eval2011-49_2
4448CJ25,4448 CJ 25,eval2011-49_3
à compter du 1er avril 2007.,à compter du 1er avril 2007.,eval2011-49_4
"Vous en remerciant, recevez mes","Vous en remerciant, recevez mes",eval2011-49_5
salutations distinguées.,salutations distinguées.,eval2011-49_6
J'ai bien reçu la commande passée la semaise dernière (on,J'ai bien reçu la commande passée la semaine dernière (Voir,eval2011-4_0
bon de commande).,bon de commande).,eval2011-4_1
"Malheureusement, je n'ai pas reçu le bon article, il ne","Malheureusement, je n'ai pas reçu le bon article, il ne",eval2011-4_2
correspond pas à la description.,correspond pas à la description.,eval2011-4_3
Je souhaiterais donc me faire rembourer le prix de,Je souhaiterais donc me faire rembourser le prix de,eval2011-4_4
l'article ainsi que les frais de port,l'article ainsi que les frais de port.,eval2011-4_5
"En vous remerciant de faire le nécessaire, veuillez agréer,","En vous remerciant de faire le nécessaire , veuillez agréer,",eval2011-4_6
"Madame, Monsieur, l'expression de mes sentiments distingués.","Madame, Monsieur, l'expression de mes sentiments distingués.",eval2011-4_7
J'aimerais par la présente lettre vous signaler mon,J'aimerais par la présente lettre vous signaler mon,eval2011-50_0
"changement de coordonnées postales. En effet, suite à des","changement de coordonnées postales. En effet, suite à des",eval2011-50_1
Cordialement,Cordialement,eval2011-50_10
complications j'ai dûi déménager et j'habite donc maintenant,complications j'ai dû déménager et j'habite donc maintenant,eval2011-50_2
"dans une nouvelle ville. Ma ville précédente était, d'une part,","dans une nouvelle ville. Ma ville précédente était, d'une part,",eval2011-50_3
située brep lois de mon travail mais était aussi trop bruyant.,située trop loin de mon travail mais était aussi trop bruyante.,eval2011-50_4
On y rencontrait constamment plain d'ergants dans la rue,On y rencontrait constamment plein d'enfants dans la Rue,eval2011-50_5
"qui jouaient à diverses activités. De plus, je ne disputais","qui jouaient à diverses activités. De plus, je me disputais",eval2011-50_6
souvent avec ma voisine du dessus qui faisait trop de bruit,souvent avec ma voisine du dessus qui faisait trop de bruit,eval2011-50_7
très tôt le matin. C'est pourquoi aujourd'hui J'habite,"très tôt le matin. C'est pourquoi, aujourd'hui j'habite",eval2011-50_8
avec mon conjoint dans cette nouvelle vitle plus calme.,avec mon conjoint dans cette nouvelle ville plus calme.,eval2011-50_9
"Après avoir fait l'acquisition d'un home cinêma il y a deux semaines, il","Après avoir fait l'acquisition d'un home cinéma il y a deux semaines, il",eval2011-51_0
n'est apperu indispensable de changer de conopé et j'ai donc acheté un,m'est apparu indispensable de changer de canapé et j'ai donc acheté un,eval2011-51_1
"magnifique conopé d'engle en coir rouge, du plus bel effet dans mon salon.","magnifique canapé d'angle en cuir rouge, du plus bel effet dans mon salon",eval2011-51_2
"Du mais voils, il me reste encore 58 mensualités à régler sur me nouvelle","Où mais voilà, il me reste encore 58 mensualités à régler sur ma nouvelle",eval2011-51_3
Puge ct 40t bach et j'ai quelques difficultés à foint mes mois.,Peugeot 407 break et j'ai quelques difficultés à finir mes mois.,eval2011-51_4
"Pourriez-vous, s'il vous plaît, envisager un échelonnement du paiement de","Pourriez-vous, s'il vous plaît, envisager un échelonnement de paiement de",eval2011-51_5
mon conopé ? Je vous remercie par avance de votre compréhension,mon canapé ? Je vous remercie par avance de votre compréhension,eval2011-51_6
en compte dans les meilleurs déee sinrs.,"Je vous prie de bien vouloir agréer, Madame, Monsieur, mes sincères",eval2011-51_7
salutations,salutations.,eval2011-51_8
Ayant subi une dégât des eaux dû à une diupfonctionnement,Ayant subi un dégât des eaux dû à un dysfonctionnement,eval2011-52_0
de ma mochive à lavec le linge le 28 Février dernier,"de ma machine à laver le linge le 28 Février dernier,",eval2011-52_1
C'est pourquoi je souhaite faire appel à mon assurance,c'est pourquoi je souhaite faire appel à mon assurance,eval2011-52_2
habitation.,habitation.,eval2011-52_3
Je souhaiterai donc que vous me fornissiez une liste des,Je souhaiterai donc que vous me fournissiez une liste des,eval2011-52_4
documents justificatits à vous transmettre afin d'être,documents justificatifs à vous transmettre afin d'être,eval2011-52_5
dédommagée. Je vous rappelle ma référence client :,dédommagée. Je vous rappelle ma référence client :,eval2011-52_6
VHACPAI.,VHDEP71.,eval2011-52_7
En vous remerciant d'avance.,En vous remerciant d'avance.,eval2011-52_8
"Cordialement,","Cordialement,",eval2011-52_9
Je vous ai passé récemment une commande,Je vous ai passé récemment une commande,eval2011-53_0
"de CD vierges, sous la référence client :","de CD vierges, sous la référence client :",eval2011-53_1
BWKQY25,BWKQY25,eval2011-53_2
"je souhaiterais, si possible, que vous","Je souhaiterais, si possible, que vous",eval2011-53_3
doubliez les quantités initialement prévues.,doubliez les quantités initialement prévues.,eval2011-53_4
Comptant sur votre sérieux pour me faire,Comptant sur votre sérieux pour me faire,eval2011-53_5
"parvenir ces articles dans les plus brefs délais,",parvenir ces articles dans les plus brefs délais.,eval2011-53_6
je profite de la présente pour vous signifier à,Je profite de la présente pour vous signifier à,eval2011-53_7
nouveau toute ma confiance.,nouveau toute ma confiance.,eval2011-53_8
"Cordialement,","Cordialement,",eval2011-53_9
Je me permets de solliciter de vos services une,Je me permets de solliciter de vos services une,eval2011-54_0
modification concernant le faiement de l'impôt sur,modification concernant le paiement de l'impôt sur,eval2011-54_1
"le revenu. Je souhaite, à fartir de ce jour, optéer pour","le revenu. Je souhaite, à partir de ce jour, opter pour",eval2011-54_2
la mensualisation de cet impôt.,la mensualisation de cet impôt.,eval2011-54_3
Je vous remercie d'avance pour l'attention accordée à,Je vous remercie d'avance pour l'attention accordée à,eval2011-54_4
ma demande.,ma demande.,eval2011-54_5
"Veuillez agréer, madame, monsieur, l'expression de","Veuillez agréer, madame, monsieur, l'expression de",eval2011-54_6
mes salutations distinguées.,mes salutations distinguées.,eval2011-54_7
"Par la présente, je vous signale mon changement de banque.","Par la présente, je vous signale mon changement de banque.",eval2011-55_0
Vous trouverez les coordonnées de mon nouvel établissement,Vous trouverez les coordonnées de mon nouvel établissement,eval2011-55_1
financier en plèce jointe LRIB).,financier en pièce jointe (RIB).,eval2011-55_2
"Recevez, Messieurs, mes salutations les plus distinguées","Recevez, Messieurs, mes salutations les plus distinguées.",eval2011-55_3
"Suite à mon récent changement de banque, je me permets par ce","Suite à mon récent changement de banque, je me permets, par ce",eval2011-56_0
"courrier, de vous modifier mes nouvelles coordonnées bancaires. Dans ce but,","courrier, de vous notifier mes nouvelles coordonnées bancaires. Dans ce but,",eval2011-56_1
vous trouverez ci-joint un RIB.,vous trouverez ci-joint un RIB.,eval2011-56_2
"Je vous prie d'agréer, Madame, Monsieur, l'expression de","Je vous prie d'agréer, Madame, Monsieur, l'expression de",eval2011-56_3
mes sentiments distingués.,mes sentiments distingués.,eval2011-56_4
Je vous serais reconnainsant de bien vouloir,Je vous serais reconnaissant de bien vouloir,eval2011-57_0
me faire parvenir un catalogue des différents,me faire parvenir un catalogue des différents,eval2011-57_1
produits que vous proposez.,produits que vous proposez.,eval2011-57_2
"Recevez, Madame, Monsieur, l'expression","Recevez, Madame, Monsieur, l'expression",eval2011-57_3
de mes salutations distinguées.,de mes salutations distinguées.,eval2011-57_4
Je désire changer le montant des versements mensuels,Je désire changer le montant des versements mensuels,eval2011-58_0
effectués automatiquement sur mon Plan Epargne Logement.,effectués automatiquement sur mon Plan Epargne Logement.,eval2011-58_1
"Je souhaite désormais verser y5 € chaque mois, au lieu des","Je souhaite désormais verser 45 € chaque mois, au lieu des",eval2011-58_2
60 € actuels. Merci d'appliquer cette modification à compter,60 € actuels. Merci d'appliquer cette modification à compter,eval2011-58_3
du mois d'avril prochain.,du mois d'avril prochain.,eval2011-58_4
"Dans cette attente, je vous prie d'agréer, Monsieur,","Dans cette attente, je vous prie d'agréer, Monsieur,",eval2011-58_5
l'expression de mes salutations distinguées,l'expression de mes salutations distinguées,eval2011-58_6
"Suite à un besoin énorme de CD vierges, je me permets","Suite à un besoin énorme de CD vierges, je me permets",eval2011-59_0
d'émettre à votre encontre une commande d'un lot de,d'émettre à votre encontre une commande d'un lot de,eval2011-59_1
cinquante CD vierges (référence du produit : 010-25-CDV).,cinquante CD vierges (référence du produit : 010-25-CDV).,eval2011-59_2
"En effet, j'aurai besoin dans les jours à venir","En effet, j'aurai besoin dans les jours à venir",eval2011-59_3
d'une quantité importante de CD vierges pour divers usages,d'une quantité importante de CD vierges pour divers usages,eval2011-59_4
à titre personnel.,à titre personnel.,eval2011-59_5
"tout en comptant sur votre diligence, je vous","Tout en comptant sur votre diligence, je vous",eval2011-59_6
prie de bien vouloir agréer l'expression de ma sincère,prie de bien vouloir agréer l'expression de ma sincère,eval2011-59_7
considération.,considération.,eval2011-59_8
Suite à ma commande du 3 mars concernant,Suite à ma commande du 3 mars concernant,eval2011-5_0
"la fourniture de 250 paires de chaussettes, je me","la fourniture de 250 paires de chaussettes, je me",eval2011-5_1
suis aperçu que la quantité commandée est errorée.,suis aperçu que la quantité commandée est erronée.,eval2011-5_2
Nous avons en fait un besoin de 500 paires,Nous avons en fait un besoin de 500 paires,eval2011-5_3
"de chaussettes, soit le double de la commande initiale.","de chaussettes, soit le double de la commande initiale.",eval2011-5_4
Je vous prie donc de me faire parvenir une,Je vous prie donc de me faire parvenir une,eval2011-5_5
nouvelle offre prenant en compte ma demande ainsi,nouvelle offre prenant en compte ma demande ainsi,eval2011-5_6
que les modifications que cla entraine sur les délais,que les modifications que cela entraine sur les délais,eval2011-5_7
de livraison.,de livraison.,eval2011-5_8
Sincères salutations,Sincères salutations,eval2011-5_9
Je vous informe par la présente du changement de,Je vous informe par la présente du changement de,eval2011-60_0
mes coordonnées téléphoniques. Je viens en effet de,mes coordonnées téléphoniques. Je viens en effet de,eval2011-60_1
m'installer avec ma conjointe.,m'installer avec ma conjointe.,eval2011-60_2
Mon nouveau numéro de téléphone est le suivant :,Mon nouveau numéro de téléphone est le suivant :,eval2011-60_3
03.31.28.91.36.,03.31.28.91.36.,eval2011-60_4
Merci d'en prendre note et d'effectuer les mises à jour,Merci d'en prendre note et d'effectuer les mises à jour,eval2011-60_5
nécessaires à mon dossier.,nécessaires à mon dossier.,eval2011-60_6
"Veuillez agréer, Madame, Monsieur, l'expression de mes","Veuillez agréer, Madame, Monsieur, l'expression de mes",eval2011-60_7
salutations les meilleures.,salutations les meilleures.,eval2011-60_8
"Avec mon conjoint, nous alons nous installer","Avec mon conjoint, nous allons nous installer",eval2011-61_0
"prochainement dans notre nouvelle habitation,","prochainement dans notre nouvelle habitation,",eval2011-61_1
composée de cinq pièces principales.,composée de cinq pièces principales.,eval2011-61_2
Je souhaiterai recevoir de votre part une,Je souhaiterai recevoir de votre part une,eval2011-61_3
documentation sur les contrats d'assurance.,documentation sur les contrats d'assurance.,eval2011-61_4
Je reste à votre entière disposition pour des Rensei.,Je reste à votre entière disposition pour des rensei-,eval2011-61_5
grements complémentaires.,gnements complémentaires.,eval2011-61_6
"je vous prie de croire, Madame, Monsieur, en","Je vous prie de croire, Madame, Monsieur, en",eval2011-61_7
l'assurance de mes salutations distinguées.,l'assurance de mes salutations distinguées.,eval2011-61_8
ai passé commande de trois paires de chaussettes le,J'ai passé commande de trois paires de chaussettes le,eval2011-62_0
"14 favrier dernier, je souhaite modifier cette commande","14 février dernier, je souhaite modifier cette commande",eval2011-62_1
si possible et commander si possible 6 paires,si possible et commander si possible 6 paires,eval2011-62_2
de chaussettes.,de chaussettes.,eval2011-62_3
Veuillez prendre en compte cette modification.,Veuillez prendre en compte cette modification.,eval2011-62_4
Remriements,Remerciements,eval2011-62_5
Je vous informe de mon changement d'adresse postale en,Je vous informe de mon changement d'adresse postale en,eval2011-63_0
"raison de mon installation récente avec mon conjoint, veuillez","raison de mon installation récente avec mon conjoint, veuillez",eval2011-63_1
donc prendre en considération les coordonnées indiquées ci dessus.,donc prendre en considération les coordonnées indiquées ci dessus .,eval2011-63_2
"Vous remerciant d'avance, veuillez -agréer l'expression de","Vous remerciant d'avance, veuillez agréer, l'expression de",eval2011-63_3
mes salutations distinguées.,mes salutations distinguées.,eval2011-63_4
Je vous écris afin de vous faire part de mon,Je vous écris afin de vous faire part de mon,eval2011-64_0
changement de situation. J'ai en effet donné naissance,changement de situation. J'ai en effet donné naissance,eval2011-64_1
à un petit garçon la semaine dernière.,à un petit garçon la semaine dernière.,eval2011-64_2
Je vous prie de bien vouloir mettre à jour mes,Je vous prie de bien vouloir mettre à jour mes,eval2011-64_3
données personnelles pour mon contrat d'assurance.,données personnelles pour mon contrat d'assurance.,eval2011-64_4
N'hésitez pas à me contacter pour toute information,N'hésitez pas à me contacter pour toute information,eval2011-64_5
Supplémentaire.,supplémentaire.,eval2011-64_6
"Je vous prie d'agréer, Madame, Monsieur, l'expression","Je vous prie d'agréer, Madame, Monsieur, l'expression",eval2011-64_7
de mes sincères salutations,de mes sincères salutations,eval2011-64_8
Je désirerais recevoir de la documentation,Je désirerais recevoir de la documentation,eval2011-65_0
concernant vos contrats d'assurance,concernant vos contrats d'assurance,eval2011-65_1
automobile.,automobile.,eval2011-65_2
salutations distinguées,Salutations distinguées,eval2011-65_3
"Je vous écris pour vous faire part de mon mécontentement. En effet,","Je vous écris pour vous faire part de mon mécontentement. En effet,",eval2011-66_0
Je vous ai envoyé un courrier il y a plus d'un mois dans leg-el j'expliquais,"je vous ai envoyé un courrier il y a plus d'un mois dans lequel, j'expliquais",eval2011-66_1
Veuillez recevoir mes salutations distinguées.,Veuillez recevoir mes salutations distinguées.,eval2011-66_10
"mon problème : inscrite à l'ANPE depuis six mois, je ne me suis une proposée","mon problème : inscrite à l'ANPE depuis six mois, je ne me suis vue proposée",eval2011-66_2
aucun poste correspondant à mon profil. J'ai 52 ans et je suis déplanée en,aucun poste correspondant à mon profil. J'ai 52 ans et je suis diplômée en,eval2011-66_3
"architecture. J'ai plus de 20 ans d'expérence dans le métier. Malgré cela,","architecture. J'ai plus de 20 ans d'expérience dans le métier. Malgré cela,",eval2011-66_4
mon conseiller ANPE ne ne propose que des emplois sous-quntitiés,mon conseiller ANPE ne me propose que des emplois sous-qualifiés.,eval2011-66_5
"Suite à mon courrier précédent, j'attendais des explications de votre part","Suite à mon courrier précédent, j'attendais des explications de votre part",eval2011-66_6
ou au moins une réponse quelconque. Je n'ai à ce jour rien reçu.,ou au moins une réponse quelconque. Je n'ai à ce jour rien reçu.,eval2011-66_7
J'aimerais enfir avoir une réponse ou du moins connaître les raisons de,J'aimerais enfin avoir une réponse ou du moins connaître les raisons de,eval2011-66_8
votre silence.,votre silence.,eval2011-66_9
Suite à mon emménagement récent avec,Suite à mon emménagement récent avec,eval2011-67_0
"mon conjoint, je vous fais part du changement","mon conjoint, je vous fais part du changement",eval2011-67_1
de mes données pesonnelles.,de mes données personnelles.,eval2011-67_2
Vous trouverez en tête de page mes nouvelles,Vous trouverez en tête de page mes nouvelles,eval2011-67_3
coordonnées postales.,coordonnées postales.,eval2011-67_4
Vous remerciant de prendre ces changements,Vous remerciant de prendre ces changements,eval2011-67_5
"en compte,",en compte.,eval2011-67_6
"Cordialement,","Cordialement,",eval2011-67_7
"Suite à une révision de ma commande, je ne","Suite à une révision de ma commande, je ne",eval2011-68_0
suis rendu compte que la quantité de chaussettes,suis rendu compte que la quantité de chaussettes,eval2011-68_1
que je vous ai commandée était insuffisaite.,que je vous ai commandée était insuffisante.,eval2011-68_2
Ainsi je souhaiterai modifier ma commande et doubler,Ainsi je souhaiterai modifier ma commande et doubler,eval2011-68_3
la quantité de chaussettes commandée.,la quantité de chaussettes commandée.,eval2011-68_4
"En vous remerciant par avance,",En vous remerciant par avance.,eval2011-68_5
Cordialement.,Coordialement .,eval2011-68_6
"Suite à l'invenfaire annuel de notre entreprise,","Suite à l'inventaire annuel de notre entreprise,",eval2011-69_0
nous devons procéder à l'enregistrement des données réceltées.,nous devons procéder à l'enregistrement des données récoltées.,eval2011-69_1
"Dans ce cadre, je désirerais vous commander un lot de","Dans ce cadre, je désirerais vous commander un lot de",eval2011-69_2
cinquante CD vierges (référence produit : 010 - 25-CDV).,cinquante CD vierges (référence produit : 010-25-CDV).,eval2011-69_3
En vous remerciant de l'intérêt que vous porterez,En vous remerciant de l'intérêt que vous porterez,eval2011-69_4
"à cette demande, veuillez recevoir, madame, monsieur,","à cette demande, veuillez recevoir, madame, monsieur,",eval2011-69_5
l'expression de mes salutations distinguées.,l'expression de mes salutations distinguées.,eval2011-69_6
"Je vous prie de bien vouloir augmenter,","Je vous prie de bien vouloir augmenter,",eval2011-6_0
si possible de doubler les quantités,si possible de doubler les quantités,eval2011-6_1
d'actions boursières que je vous ai,d'actions boursières que je vous ai,eval2011-6_2
commandé.,commandé.,eval2011-6_3
vous remerciant par avance de l'interêt,Vous remerçiant par avance de l'intérêt,eval2011-6_4
"que vous porterez à ma requête, recevez","que vous porterez à ma requête, recevez",eval2011-6_5
"Madame, Monsieur, mes sincères salutations","Madame, Monsieur, mes sincères salutations.",eval2011-6_6
Pourriez vous doubler mes actions boursières,Pourriez vous doubler mes actions boursières,eval2011-70_0
à compter de ce jour. Voici mes références clients :,à compter de ce jour. Voici mes réfèrences clients :,eval2011-70_1
CTJH119.,CTJMI 19.,eval2011-70_2
"Veuillez agréer Madame, Monsieur, l'expression de","Veuillez agréer Madame, Monsieur, l'expression de",eval2011-70_3
mes salutations distinguées.,mes salutations distinguées.,eval2011-70_4
JE ME PERMETS DE VOUS ECRIRE POUR PLOIR,JE ME PERMETS DE VOUS ECRIRE POUR AVOIR,eval2011-71_0
DE LA DOCUMENTATION SUR VOS ASSURANCES,DE LA DOCUMENTATION SUR VOS ASSURANCES,eval2011-71_1
AUTOMOBILE,AUTOMOBILE,eval2011-71_2
"EM EFFFT, JE COMRTE CHANGER D'ASSURANCE CEST","EN EFFET, JE COMPTE CHANGER D'ASSURANCE C'EST",eval2011-71_3
POUR CELA AUE JE VOUS SOLICITE,POUR CELA QUE JE VOUS SOLICITE,eval2011-71_4
Actuellement cliente chez une compagnie,Actuellement cliente chez une compagnie,eval2011-72_0
"d'assurances concurrente, j'ai pris connaissance de vos","d'assurances concurrente, j'ai pris connaissance de vos",eval2011-72_1
rendez-vous avec l'un de vos conseillers afin de,rendez-vous avec l'un de vos conseillers afin de,eval2011-72_10
remplir les documents nécessaires à mon affiliation.,remplir les documents nécessaires à mon affiliation.,eval2011-72_11
"En vous remerciant, je vous prie d'agréer,","En vous remerciant, je vous prie d'agréer,",eval2011-72_12
"Madame, Monsieur, l'expression de mes salutations","Madame, Monsieur, l'expression de mes salutations",eval2011-72_13
distinguées.,distinguées.,eval2011-72_14
"offres via votre site internet, offres qui m'intéressent","offres via votre site internet, offres qui m'intéressent",eval2011-72_2
particulièrement.,particulièrement.,eval2011-72_3
Je souhaiterais donc connaître les différentes,Je souhaiterais donc connaître les différentes,eval2011-72_4
démarches à effectuer afin de devenir client de votre,démarches à effectuer afin de devenir client de votre,eval2011-72_5
établissement.,établissement.,eval2011-72_6
Pourriez-vous me communiquer les brochures,Pourriez-vous me communiquer les brochures,eval2011-72_7
relatuer aux assurances habitation et voiture.,relatives aux assurances habitation et voiture.,eval2011-72_8
"De même, serait-il possible d'obtenir un","De même, serait-il possible d'obtenir un",eval2011-72_9
Je vous prie de bien vouloir prendre en compte ma commande,Je vous prie de bien vouloir prendre en compte ma commande,eval2011-73_0
d'un lot de cinquante CD vierges (référence 010-25-CDV).,d'un lot de cinquante CD vierges (référence 010-25-CDV).,eval2011-73_1
Veuillez trouver ci joint un chèque bancaire et je vous,Veuillez trouver ci joint un chèque bancaire et je vous,eval2011-73_2
remercie de bien vouloir traiter ma commande dans les,remercie de bien vouloir traiter ma commande dans les,eval2011-73_3
plus brefs délais.,plus brefs délais.,eval2011-73_4
"Je vous prie d'agréer, Madame, Monsieur, mes salutations","Je vous prie d'agréer, Madame, Monsieur, mes salutations",eval2011-73_5
distinguées.,distinguées.,eval2011-73_6
J'aimerais recevoir un catalogue de vos produits.,J'aimerais recevoir un catalogue de vos produits.,eval2011-74_0
Mes références client dans votre société sont XRNS208.,Mes références client dans votre société sont XRNSZ08.,eval2011-74_1
"Veuillez agréer, Madame, Monsieur, l'expression de mes salutations","Veuillez agréer, Madame, Monsieur, l'expression de mes salutations",eval2011-74_2
distinguées.,distinguées.,eval2011-74_3
Je viens par la présente vous dire mon ebonnement,Je viens par la présente vous dire mon Nornement.,eval2011-75_0
En effet mon véhicule a subit des dégats lors,En effet mon véhicule a subit des dégats lors,eval2011-75_1
de l'accident que j'ai eu le 1 février 2007.,de l'accident que j'ai eu le 1 février 2007.,eval2011-75_2
Or à ce jour il n'y a toujours pas en,Or à ce jour il n'y a toujours pas eu,eval2011-75_3
d'expertise sur ce véhicule.,d'expertise sur ce véhicule.,eval2011-75_4
Veuillez s'il vous plaît me dire quand cette,Veuillez s'il vous plait me dire quand cette,eval2011-75_5
expartise sera effectuée. J'attends votre réponse,expertise sera effectuée. J'attends votre réponse,eval2011-75_6
rapidemment par retour du courrier.,rapidemment par retour du courrier.,eval2011-75_7
"Je vous prie d'agréer, Monsieur, mes salutations","Je vous prie d'agréer, Monsieur, mes salutations",eval2011-75_8
distinguées.,distinguées.,eval2011-75_9
Je reviens vers vous avec ce courrier puisque ma dernière,Je reviens vers vous avec ce courrier puisque ma dernière,eval2011-76_0
lettre est restée sans suite. Je vous ai écrit le mois dernier,lettre est restée sans suite. Je vous ai écrit le mois dernier,eval2011-76_1
"Je reste donc à votre disposition, merci de traiter","Je reste donc à votre disposition, merci de traiter",eval2011-76_10
rapidement ma demande sinon je serais dans l'obligation,rapidement ma demande sinon je serais dans l'obligation,eval2011-76_11
de saisir la repression des fraudes.,de saisir la répression des fraudes.,eval2011-76_12
