prediction,ground_truth,filename
je vous joins le constat rape par les deux pitues.,Je vous joints le constat signé par les deux parties.,eval2011-41_3
Vous remerciant du son que vous apporterez à,Vous remerciant du soin que vous apporterez à,eval2011-41_4
"J'étende de mon cdonsier, je vous prie de recevoir mes","l'étude de mon dossier, je vous prie de recevoir mes",eval2011-41_5
respectueuses salutations.,respectueuses salutations.,eval2011-41_6
Je suis cliente de vos services depuis de nombreuses annéées.,Je suis cliente de vos services depuis de nombreuses années.,eval2011-42_0
Lors d'un entrtien l'un de vos conseiller mn'avait parté d'une assurance vie.,"Lors d'un entretien, l'un de vos conseiller m'avait parlé d'une assurance vie.",eval2011-42_1
"J'avais alons déclin conoffre. Nocnmains, j'ai maintenant en petit grn","J'avais alors décliné son offre. Néanmoins, j'ai maintenant un petit garçon",eval2011-42_2
de 6a mois dont j'aimerais assurer l'avenir sil devait m'ariver quelquechuse.,de 6 mois dont j'aimerais assurer l'avenir s'il devait m'arriver quelque chose.,eval2011-42_3
Je vous saurai açr de bien vouloir me faire parvenir un devie,Je vous saurai gré de bien vouloir me faire parvenir un devis,eval2011-42_4
"concernant la soucription d'une assurance vie, et me documentation","concernant la souscription d'une assurance vie, et une documentation",eval2011-42_5
complèhe m'uptiquant les agranties d'une telle assurance.,complète m'expliquant les garanties d'une telle assurance.,eval2011-42_6
"Veuillez agréer, Madame eu Monsieur, l'expression de mes","Veuillez agréer, Madame ou Monsieur, l'expression de mes",eval2011-42_7
salutations distingués.,salutations distinguées.,eval2011-42_8
"Suite à la naissance de mon enfant, je souhaiterais","Suite à la naissance de mon enfant, je souhaiterais",eval2011-43_0
éventuellement sauscerree une assuranca vie.,éventuellement souscrire une assurance vie.,eval2011-43_1
Pour cel je vous remercie de bien vouloir,Pour cela je vous remercie de bien vouloir,eval2011-43_2
M'adresser vote documentation concernant les contrats,m'adresser votre documentation concernant les contrats,eval2011-43_3
d'assurance vnie que vous pourrtiez me proposer.,d'assurance vie que vous pourriez me proposer.,eval2011-43_4
Dans l'attente de vous lire et vous remerciant par,Dans l'attente de vous lire et vous remerciant par,eval2011-43_5
"arce,","avance,",eval2011-43_6
je vous prie de recevoir mes sentiments les meilleurs,je vous prie de recevoir mes sentiments les meilleurs,eval2011-43_7
"Je vous ai envoyé, à la date du 20 fevrier, une lettre concernant","Je vous ai envoyé, à la date du 20 fevrier , une lettre concernant",eval2011-44_0
le changement de certaines de mes données personnelles. On ce,le changement de certaines de mes données personnelles. Or ce,eval2011-44_1
courrier est jusqu'à aujourd'hui resté sans réponse. Le,courrier est jusqu'à aujourd'hui resté sans réponse. Le,eval2011-44_2
"changement n'ayant pas été pris en compte, je me permets","changement n'ayant pas été pris en compte, je me permets",eval2011-44_3
de vous signaler votre oubli.,de vous signaler votre oubli.,eval2011-44_4
Je vous saurais donc gré de me confirmer la réception de cette,Je vous saurais donc gré de me confirmer la réception de cette,eval2011-44_5
"présente lettre, ainsi que la modification de mes données","présente lettre, ainsi que la modification de mes donnees",eval2011-44_6
personnelles,personnelles,eval2011-44_7
"Je vous prie d'agréer, Madame, Monsieur, mes salutations","Je vous prie d'agréer, Madame, Monsieur, mes salutations",eval2011-44_8
distinguées,distinguées,eval2011-44_9
Suite à un dégât de eaux suli l 25 février 2007. Je vous envois tous,Suite à un dégât des eaux subi le 25 février 2007. Je vous envois tous,eval2011-45_0
les papiers nécéssaire pour faire appel à mon ossurance habitation,les papiers nécéssaire pour faire appel à mon assurance habitation,eval2011-45_1
afin de me faire rembourser de ce sinistre.,afin de me faire rembourser de ce sinistre.,eval2011-45_2
"Veuillez recevoir, Madame, mes salutations les memilleures.","Veuillez recevoir, Madame, mes salutations les meilleurs.",eval2011-45_3
Je tiens à vous précser par ce présent courrier,Je tiens à vous préciser par ce présent courrier,eval2011-46_0
"d'un changement de coordonnées personnelles. En effet,","d'un changement de coordonnées personnelles. En effet,",eval2011-46_1
Je me suis récemment mariée le 13 mai dernier avec,Je me suis récemment mariée le 13 mai dernier avec,eval2011-46_2
mon ami d'engance et nous avons décidé d'emménager,mon ami d'enfance et nous avons décidé d'emménager,eval2011-46_3
ensemble dans l'expoir de fonder une farmille.,ensemble dans l'espoir de fonder une famille.,eval2011-46_4
Nous hrablons donc désormais dans notre nouvelle,Nous habitons donc désormais dans notre nouvelle,eval2011-46_5
maison depuis bient et une semaine : c'est pourquoi,maison depuis bientôt une semaine ; c'est pourquoi,eval2011-46_6
Je tiens à vous faire part de ce changement d'adresse.,Je tiens à vous faire part de ce changement d'adresse.,eval2011-46_7
Cordialement,Cordialement,eval2011-46_8
"Dans un souci pratique, j'aimerais échelonner le paiement de","Dans un souci pratique, j'aimerais échelonner le paiement de",eval2011-47_0
mes impôts sur le revenu.,mes impôts sur le revenu.,eval2011-47_1
C'est pour cette raison que je vous écris afin de vous demander,C'est pour cette raison que je vous écris afin de vous demander,eval2011-47_2
de bien vouloir me permettre de payer par mensualités.,de bien vouloir me permettre de payer par mensualités.,eval2011-47_3
Je vous serais gré de bien vouloir répondre à cette demande,Je vous serais gré de bien vouloir répondre à cette demande,eval2011-47_4
au plus tôt.,au plus tôt.,eval2011-47_5
"Je vous remercie d'avance et vous prie d'agréer, madame,","Je vous remercie d'avance et vous prie d'agréer, madame,",eval2011-47_6
"monsieur, l'expression de mes salutations distinguées.","monsieur, l'expression de mes salutations distinguées.",eval2011-47_7
Suite à ma commmande effectué le 7 mars 2007 je,Suite à ma commande effectué le 7 mars 2007 je,eval2011-48_0
Cient à vous informez de ma volente de matifié cette,tient à vous informez de ma volonté de rectifié cette,eval2011-48_1
"comande. En effet, je souhacita commande 3 paires de chrussettes","commande. En effet, je souhaite commander 3 paires de chaussettes",eval2011-48_2
dont la référence est CH45-12.,dont la référence est CH45-12,eval2011-48_3
Merci de bien vouloir prendre en cansidération cette,Merci de bien vouloir prendre en considération cette,eval2011-48_4
mantificution.,modification.,eval2011-48_5
"Veuillez- agréer, Madame, Monsieur, l'expressionde ma","Veuillez-agréer , Madame, Monsieur, l'expression de mes",eval2011-48_6
rentiments destingués.,sentiments distingués.,eval2011-48_7
"Par la présente, je vous demande de","Par la présente, je vous demande de",eval2011-49_0
bien vouloir résilier l'assurance de,bien vouloir résilier l'assurance de,eval2011-49_1
"ma Ford Fiesta, immatrriculée","ma Ford Fiesta, immatriculée",eval2011-49_2
444 Ct 23,4448 CJ 25,eval2011-49_3
à compter du 1er ariil 2007,à compter du 1er avril 2007.,eval2011-49_4
"Vous en remerciant, recevez mes","Vous en remerciant, recevez mes",eval2011-49_5
salutations distinguées.,salutations distinguées.,eval2011-49_6
J'ai bien reçu la commande passée la semine dernieu (don.,J'ai bien reçu la commande passée la semaine dernière (Voir,eval2011-4_0
Bon de commande).,bon de commande).,eval2011-4_1
"Malheureusement, je n'ai pas rpr le bon article, il me","Malheureusement, je n'ai pas reçu le bon article, il ne",eval2011-4_2
correspont pas à la discription.,correspond pas à la description.,eval2011-4_3
Je souhaiterais donc me faire rembourer le prics de,Je souhaiterais donc me faire rembourser le prix de,eval2011-4_4
M'astiale insi que les frais de port,l'article ainsi que les frais de port.,eval2011-4_5
"En vous remerciant de faire le nécessaine, veuillez agréer,","En vous remerciant de faire le nécessaire , veuillez agréer,",eval2011-4_6
"Madame, Monsieur, l'expression de mes sentiments distingués.","Madame, Monsieur, l'expression de mes sentiments distingués.",eval2011-4_7
J'aimerais par la présente lettre vous signaler mon,J'aimerais par la présente lettre vous signaler mon,eval2011-50_0
"changement de coordonnées postiales. En effet, suite ddes","changement de coordonnées postales. En effet, suite à des",eval2011-50_1
CCdialement,Cordialement,eval2011-50_10
complication j'ai dui déménager et J'lhabite donc maintenant,complications j'ai dû déménager et j'habite donc maintenant,eval2011-50_2
"dans une nouvelle voiule. Ma ville précédente était, d'une poss,","dans une nouvelle ville. Ma ville précédente était, d'une part,",eval2011-50_3
située trop loin de mon travail mais était aussi trop bouyante.,située trop loin de mon travail mais était aussi trop bruyante.,eval2011-50_4
en y rencontrait constamment plein d'enfants dans la Rue,On y rencontrait constamment plein d'enfants dans la Rue,eval2011-50_5
"qui geuaient à deverses activités. De plus, je me disputaus","qui jouaient à diverses activités. De plus, je me disputais",eval2011-50_6
souvent avec ma voisine du desus qui faisait trop de brit,souvent avec ma voisine du dessus qui faisait trop de bruit,eval2011-50_7
très tt le matin. C'est pourquoi auvourd'hui s habite,"très tôt le matin. C'est pourquoi, aujourd'hui j'habite",eval2011-50_8
avec mon conjoint dans cette nouvelle ville plus calne,avec mon conjoint dans cette nouvelle ville plus calme.,eval2011-50_9
Aprés avoir fait l'acquisition d'un home ciéme e y a deux semaines e,"Après avoir fait l'acquisition d'un home cinéma il y a deux semaines, il",eval2011-51_0
n'est apporu indispensable de chaonger de conopé et j'ai donc acheté un,m'est apparu indispensable de changer de canapé et j'ai donc acheté un,eval2011-51_1
"magnfique conopé d'emple en cait rouge, du plus bet effet don mon selon.","magnifique canapé d'angle en cuir rouge, du plus bel effet dans mon salon",eval2011-51_2
"Oi mais voilà, il me resté encore 5a mensualités à régler sur ma nouvelle","Où mais voilà, il me reste encore 58 mensualités à régler sur ma nouvelle",eval2011-51_3
Pasguot 407 baruh et j'ai quelques difficultés à fiir mes moc.,Peugeot 407 break et j'ai quelques difficultés à finir mes mois.,eval2011-51_4
"Pourriez. Vous, s'il vous plaît, envisger un échelonnement de paiement de","Pourriez-vous, s'il vous plaît, envisager un échelonnement de paiement de",eval2011-51_5
mon conopé Je vous remercie par avance de votre compréhension,mon canapé ? Je vous remercie par avance de votre compréhension,eval2011-51_6
"Je vous prie de blen vouloir agréer, Madame, Monsieur, mes sincères","Je vous prie de bien vouloir agréer, Madame, Monsieur, mes sincères",eval2011-51_7
salutations.,salutations.,eval2011-51_8
Ayant sibi une dégât des eaux d à un dépfonctonnement,Ayant subi un dégât des eaux dû à un dysfonctionnement,eval2011-52_0
de ma mochuie à brer le linge le 28 Février dernier,"de ma machine à laver le linge le 28 Février dernier,",eval2011-52_1
C'est pourquoi je souhaite faire appet à mon assurance,c'est pourquoi je souhaite faire appel à mon assurance,eval2011-52_2
habitation.,habitation.,eval2011-52_3
Je souhaiterai donc que vous me farnissier ue liste des,Je souhaiterai donc que vous me fournissiez une liste des,eval2011-52_4
daments pustificatifs à vous transmettre atin d'être,documents justificatifs à vous transmettre afin d'être,eval2011-52_5
dédommagée. Je vous rappelle ma référence client :,dédommagée. Je vous rappelle ma référence client :,eval2011-52_6
HH p.,VHDEP71.,eval2011-52_7
En vos remerciant d'avaneR.,En vous remerciant d'avance.,eval2011-52_8
"Cordialement,","Cordialement,",eval2011-52_9
Je vous ai passé récemment une commande,Je vous ai passé récemment une commande,eval2011-53_0
"de CD vierpes, sons la référence client :","de CD vierges, sous la référence client :",eval2011-53_1
BUKQY25,BWKQY25,eval2011-53_2
"Je souhaiterais, si possible, que vous","Je souhaiterais, si possible, que vous",eval2011-53_3
doubliez les quantités iitialement préuues.,doubliez les quantités initialement prévues.,eval2011-53_4
Comptant sur votre sérieux pour me faie,Comptant sur votre sérieux pour me faire,eval2011-53_5
"parvenir ces artiches dans les plus brefs délais,",parvenir ces articles dans les plus brefs délais.,eval2011-53_6
je profite de la présente pour vous signifier à,Je profite de la présente pour vous signifier à,eval2011-53_7
nouveu toute ma confiance.,nouveau toute ma confiance.,eval2011-53_8
"Cordialement,","Cordialement,",eval2011-53_9
Je me permets de solliciter de vos services une,Je me permets de solliciter de vos services une,eval2011-54_0
modification concernant le faiement de l'impôt sur,modification concernant le paiement de l'impôt sur,eval2011-54_1
"le tavenu. Je souhaite, à fartir de caejour ,( aculèe pour","le revenu. Je souhaite, à partir de ce jour, opter pour",eval2011-54_2
la mensualisation de cet impoôt.,la mensualisation de cet impôt.,eval2011-54_3
Je vous remercie d'avance four l'attention accordée à,Je vous remercie d'avance pour l'attention accordée à,eval2011-54_4
Ma demande.,ma demande.,eval2011-54_5
"Veuillez agréer, madame, Monsieur, l'expression de","Veuillez agréer, madame, monsieur, l'expression de",eval2011-54_6
mes salutations distinguées.,mes salutations distinguées.,eval2011-54_7
"Pr la présente, je vous sigonale mon changement de banque.","Par la présente, je vous signale mon changement de banque.",eval2011-55_0
Vous trouverez les coordonnées de mon nouvel étallissement,Vous trouverez les coordonnées de mon nouvel établissement,eval2011-55_1
financier en prlèce jointe (RIB).,financier en pièce jointe (RIB).,eval2011-55_2
"Recervez, Mendsers, mes salutationn tistes distinguéens.","Recevez, Messieurs, mes salutations les plus distinguées.",eval2011-55_3
"Suite à mon récent changement de banque, je me permets par ce","Suite à mon récent changement de banque, je me permets, par ce",eval2011-56_0
"comrries, de vous modifier mes nouvelles coordonnées bancaires. DDans ce buet,","courrier, de vous notifier mes nouvelles coordonnées bancaires. Dans ce but,",eval2011-56_1
vous trouverez ci-joint un RIB.,vous trouverez ci-joint un RIB.,eval2011-56_2
"Je vous prie d'agréer, Madame, Monsieur, l'expression de","Je vous prie d'agréer, Madame, Monsieur, l'expression de",eval2011-56_3
mes sentiments distingués.,mes sentiments distingués.,eval2011-56_4
je vous maais reconnainsant de bien voulor,Je vous serais reconnaissant de bien vouloir,eval2011-57_0
nee faire parvenir un catalogue des différents,me faire parvenir un catalogue des différents,eval2011-57_1
produité que vous proposer.,produits que vous proposez.,eval2011-57_2
"Recevez, Madame, Monsieur, l'expression","Recevez, Madame, Monsieur, l'expression",eval2011-57_3
de mes salutations distinguées.,de mes salutations distinguées.,eval2011-57_4
Je désire changer le montant des versements mensuels,Je désire changer le montant des versements mensuels,eval2011-58_0
efectués automatiquement sur mon Plan Epargne Logement.,effectués automatiquement sur mon Plan Epargne Logement.,eval2011-58_1
"Je souhaite désormais verser ps € chaque mois, au lieu des","Je souhaite désormais verser 45 € chaque mois, au lieu des",eval2011-58_2
60 € actuels. Merci d'appliquer cette modification à compter,60 € actuels. Merci d'appliquer cette modification à compter,eval2011-58_3
du mois d'avril prochain.,du mois d'avril prochain.,eval2011-58_4
"Dans cette attente, je vous prie d'agréer, Monsieur,","Dans cette attente, je vous prie d'agréer, Monsieur,",eval2011-58_5
l'expression de mes salutations distinguées,l'expression de mes salutations distinguées,eval2011-58_6
"Suite à un bessoin énorme de CD vierges, je me permets","Suite à un besoin énorme de CD vierges, je me permets",eval2011-59_0
J'émetpre à votre enconbre une commande d'un let de,d'émettre à votre encontre une commande d'un lot de,eval2011-59_1
cinqmante CD vierges (référence du produit : 010-25-CDV).,cinquante CD vierges (référence du produit : 010-25-CDV).,eval2011-59_2
"En effet, j'aurai bevoin dans les jours à venir","En effet, j'aurai besoin dans les jours à venir",eval2011-59_3
àune quantité importante de CD vierges pour divers masages,d'une quantité importante de CD vierges pour divers usages,eval2011-59_4
à tetre personnel.,à titre personnel.,eval2011-59_5
"Tont en comptant sur votre diligence, je vous","Tout en comptant sur votre diligence, je vous",eval2011-59_6
prie de bien vouloir agréer l'expression de ma sincère,prie de bien vouloir agréer l'expression de ma sincère,eval2011-59_7
considération.,considération.,eval2011-59_8
Suite à ma commande du 3 nors concernant,Suite à ma commande du 3 mars concernant,eval2011-5_0
"la journiture de 250 paires de chaussettes, je me","la fourniture de 250 paires de chaussettes, je me",eval2011-5_1
suis aperçu que la quantité commandée est ernonée.,suis aperçu que la quantité commandée est erronée.,eval2011-5_2
Nous avons en fait un besoin de sn paires,Nous avons en fait un besoin de 500 paires,eval2011-5_3
"de chaussettes, soit le double de la commande initiale.","de chaussettes, soit le double de la commande initiale.",eval2011-5_4
Je vous prie donc de me faire parvenir une,Je vous prie donc de me faire parvenir une,eval2011-5_5
nouvelle offre prenant en compte ma demande ainsi,nouvelle offre prenant en compte ma demande ainsi,eval2011-5_6
que les modifications que cela entraine sur les délais,que les modifications que cela entraine sur les délais,eval2011-5_7
de livraison.,de livraison.,eval2011-5_8
Sincères salutations,Sincères salutations,eval2011-5_9
Je vous informe par la présente du changement de,Je vous informe par la présente du changement de,eval2011-60_0
mes coordonnées téléphoniques. Je viens en effet de,mes coordonnées téléphoniques. Je viens en effet de,eval2011-60_1
m'installer avec ma conjointe :,m'installer avec ma conjointe.,eval2011-60_2
Mon nouveau numéro de téléphone est le suivant ,Mon nouveau numéro de téléphone est le suivant :,eval2011-60_3
03.31.28.91.36.,03.31.28.91.36.,eval2011-60_4
Merci d'en prendre note et d'effectuer les mises à jour,Merci d'en prendre note et d'effectuer les mises à jour,eval2011-60_5
nécessourls à mon dossier.,nécessaires à mon dossier.,eval2011-60_6
"Veuillez agréer, Madame, Monsieur, l'expression de mes","Veuillez agréer, Madame, Monsieur, l'expression de mes",eval2011-60_7
salutations les meilleures.,salutations les meilleures.,eval2011-60_8
"Avec mon conjont, nous attons mous inostaller","Avec mon conjoint, nous allons nous installer",eval2011-61_0
"prochainement dans notre nouvelle habitation,","prochainement dans notre nouvelle habitation,",eval2011-61_1
compasée de cinq pières principaales.,composée de cinq pièces principales.,eval2011-61_2
Je souhaiterai recevoir de votre part une,Je souhaiterai recevoir de votre part une,eval2011-61_3
documentation sur les contrats d'assurance.,documentation sur les contrats d'assurance.,eval2011-61_4
Je reste à votre entière disposition pour des Rrensi.,Je reste à votre entière disposition pour des rensei-,eval2011-61_5
grements complémentaires.,gnements complémentaires.,eval2011-61_6
"Je vous prie de croire, Madame, Monsieur, en","Je vous prie de croire, Madame, Monsieur, en",eval2011-61_7
l'assurance de mes salutations distinguées.,l'assurance de mes salutations distinguées.,eval2011-61_8
ar passé commande de trois paires de chaussettos en,J'ai passé commande de trois paires de chaussettes le,eval2011-62_0
"M fovrier derniier, je souhaite mocdifier cette ommande","14 février dernier, je souhaite modifier cette commande",eval2011-62_1
si possibite et commander si pousital 6 pairres,si possible et commander si possible 6 paires,eval2011-62_2
de chousstte.,de chaussettes.,eval2011-62_3
Veuillez prendre en compte cette modification.,Veuillez prendre en compte cette modification.,eval2011-62_4
remrcieent,Remerciements,eval2011-62_5
Je vous informe de mon changement d'adesse postale en,Je vous informe de mon changement d'adresse postale en,eval2011-63_0
"raison de mon installation récente avec mon contont, veuillez","raison de mon installation récente avec mon conjoint, veuillez",eval2011-63_1
donc prendre en considération les coordonnées indiquées ci-dessus.,donc prendre en considération les coordonnées indiquées ci dessus .,eval2011-63_2
"Vous remerciant d'avance, veuillez agréer l'expression de","Vous remerciant d'avance, veuillez agréer, l'expression de",eval2011-63_3
mes salutations distinguées.,mes salutations distinguées.,eval2011-63_4
Je vous écris afin de vous faire part de mon,Je vous écris afin de vous faire part de mon,eval2011-64_0
changement de stuation. J'ai en effet donné naissance,changement de situation. J'ai en effet donné naissance,eval2011-64_1
à un petit garçon la semaine dernière.,à un petit garçon la semaine dernière.,eval2011-64_2
Je vous prie de bien vouloir mettre à jour mes,Je vous prie de bien vouloir mettre à jour mes,eval2011-64_3
données personnelles pour mon contrat d'assurance.,données personnelles pour mon contrat d'assurance.,eval2011-64_4
N'hésite pas à me contacter pour toute information,N'hésitez pas à me contacter pour toute information,eval2011-64_5
supplémentaire.,supplémentaire.,eval2011-64_6
"Je vous prie d'agréer, Madame, Monsieur, l'expression","Je vous prie d'agréer, Madame, Monsieur, l'expression",eval2011-64_7
de mes sincères salutations,de mes sincères salutations,eval2011-64_8
Je désirerais recevoir de la documentation,Je désirerais recevoir de la documentation,eval2011-65_0
concernant vos contrats d'assurance,concernant vos contrats d'assurance,eval2011-65_1
autombile,automobile.,eval2011-65_2
Malutations distinguées,Salutations distinguées,eval2011-65_3
"Je vous écris pour vous faire part de mon nécontitement En effet,","Je vous écris pour vous faire part de mon mécontentement. En effet,",eval2011-66_0
je vous ai envoyé un courrier ily a plus d'un mois dans leq-el j'expliquaisr.,"je vous ai envoyé un courrier il y a plus d'un mois dans lequel, j'expliquais",eval2011-66_1
Veuillez recevoir mes salutations distinguées.,Veuillez recevoir mes salutations distinguées.,eval2011-66_10
"mon problème inscrite à l'ANPE depuis six mois, je ne ne suis vue proporée","mon problème : inscrite à l'ANPE depuis six mois, je ne me suis vue proposée",eval2011-66_2
aucun poste corréspondant à mon prtit. J'ai 32 ans et je suis diplonée en,aucun poste correspondant à mon profil. J'ai 52 ans et je suis diplômée en,eval2011-66_3
"architecture. J'ai plus de 20 aue d'expérence dans le métier. Malgré ce la,","architecture. J'ai plus de 20 ans d'expérience dans le métier. Malgré cela,",eval2011-66_4
mon conseille AN7E n-e ne proposeque des emplais sous-quatifies,mon conseiller ANPE ne me propose que des emplois sous-qualifiés.,eval2011-66_5
"Suite à mon courrier précédent, j'attendais des explications de votre part","Suite à mon courrier précédent, j'attendais des explications de votre part",eval2011-66_6
ou au noins une réponse quelconque. Je n'ai à ce jour rien reçu.,ou au moins une réponse quelconque. Je n'ai à ce jour rien reçu.,eval2011-66_7
Jaimerais entin avoir une réponse ou du moins connaître les aisons de,J'aimerais enfin avoir une réponse ou du moins connaître les raisons de,eval2011-66_8
votre sitence.,votre silence.,eval2011-66_9
Suite à mon emmeénagement récent avec,Suite à mon emménagement récent avec,eval2011-67_0
"mon conjoint, je vous fais part du changement","mon conjoint, je vous fais part du changement",eval2011-67_1
de mes données pesonnelles.,de mes données personnelles.,eval2011-67_2
Vous trouverez en tete de page mes nouvelles,Vous trouverez en tête de page mes nouvelles,eval2011-67_3
coordonnées pestales.,coordonnées postales.,eval2011-67_4
Vous remerciant de prendre ces changements,Vous remerciant de prendre ces changements,eval2011-67_5
e compte.,en compte.,eval2011-67_6
"Cordialement,","Cordialement,",eval2011-67_7
"Suite à une révision de ma commande, je ne","Suite à une révision de ma commande, je ne",eval2011-68_0
suis vendu compte que la quartité de chaussettes,suis rendu compte que la quantité de chaussettes,eval2011-68_1
que je vous ai commandée était mouffisaite.,que je vous ai commandée était insuffisante.,eval2011-68_2
Ainsi je souhaiterai modifier ma commande et doubler,Ainsi je souhaiterai modifier ma commande et doubler,eval2011-68_3
la quartité de chaussettes commandée.,la quantité de chaussettes commandée.,eval2011-68_4
En vous remerciant par avance.,En vous remerciant par avance.,eval2011-68_5
Coordialement.,Coordialement .,eval2011-68_6
"Suite à l'inventaire annuel de notre entreprise,","Suite à l'inventaire annuel de notre entreprise,",eval2011-69_0
nous devons procéder à l'enregistement des données récollées.,nous devons procéder à l'enregistrement des données récoltées.,eval2011-69_1
"Dans ce cadre, je désirerais vous commander un lot de","Dans ce cadre, je désirerais vous commander un lot de",eval2011-69_2
cinquante CD vierges (référence produit : 010-25-CDV),cinquante CD vierges (référence produit : 010-25-CDV).,eval2011-69_3
En vous remerciant de l'intérêt que vous porterez,En vous remerciant de l'intérêt que vous porterez,eval2011-69_4
"à cette demande, veuillez recevoir, madame, monsieur,","à cette demande, veuillez recevoir, madame, monsieur,",eval2011-69_5
l'expression de mes salutations distinguées.,l'expression de mes salutations distinguées.,eval2011-69_6
"Je vous prie de bien vouloir augenter ,","Je vous prie de bien vouloir augmenter,",eval2011-6_0
si possible de doubler les quantités,si possible de doubler les quantités,eval2011-6_1
d'actions bounsières que je vous ai,d'actions boursières que je vous ai,eval2011-6_2
commandé.,commandé.,eval2011-6_3
Vous remerçiant par avance de l'interêet,Vous remerçiant par avance de l'intérêt,eval2011-6_4
"que vous porterez à ma requête, recevez","que vous porterez à ma requête, recevez",eval2011-6_5
"Madame, Monsieur, mes sincères salutations.","Madame, Monsieur, mes sincères salutations.",eval2011-6_6
Pourriez vous doublerz mes actions boursieres,Pourriez vous doubler mes actions boursières,eval2011-70_0
à compter de ce jour. Voici mes références clients :,à compter de ce jour. Voici mes réfèrences clients :,eval2011-70_1
CT-SHI.19.,CTJMI 19.,eval2011-70_2
"Veuillez agréer Madame, Monsieur, l'expression de","Veuillez agréer Madame, Monsieur, l'expression de",eval2011-70_3
mes salutations distinguées.,mes salutations distinguées.,eval2011-70_4
JEME AERAES DE VOUS EEOAIRE POUR RROTR,JE ME PERMETS DE VOUS ECRIRE POUR AVOIR,eval2011-71_0
DE LA DOCUMENTATIN SUR VOS ASSUPANCTT,DE LA DOCUMENTATION SUR VOS ASSURANCES,eval2011-71_1
AUTDAOBLé,AUTOMOBILE,eval2011-71_2
"EN CETTT, JR CUNRTE LNANOER DASSURANNE EEST","EN EFFET, JE COMPTE CHANGER D'ASSURANCE C'EST",eval2011-71_3
xOUe CELA IVE Je puUS SIfTtE,POUR CELA QUE JE VOUS SOLICITE,eval2011-71_4
Actuellement cliente chez une compagnie,Actuellement cliente chez une compagnie,eval2011-72_0
"d'assurances concurrente, j'ai pris connaissance de vos","d'assurances concurrente, j'ai pris connaissance de vos",eval2011-72_1
"rendez,-vous avec l'un de vos conseillers afin de",rendez-vous avec l'un de vos conseillers afin de,eval2011-72_10
remplir les documents nécessaires à mon affiluation.,remplir les documents nécessaires à mon affiliation.,eval2011-72_11
"En vous remerciant, je vous prie d'agréer,","En vous remerciant, je vous prie d'agréer,",eval2011-72_12
"Madame, Monsieur, l'expression de mes salutations","Madame, Monsieur, l'expression de mes salutations",eval2011-72_13
distinguées.,distinguées.,eval2011-72_14
"offres via votre site internet, offres qui m'intéressent","offres via votre site internet, offres qui m'intéressent",eval2011-72_2
particulièrement.,particulièrement.,eval2011-72_3
Je souhaiterais donc connaître les différentes,Je souhaiterais donc connaître les différentes,eval2011-72_4
démarches à effectuer afin de devenir client de votre,démarches à effectuer afin de devenir client de votre,eval2011-72_5
établissement.,établissement.,eval2011-72_6
Pourriez-vous me communiquer les roctures,Pourriez-vous me communiquer les brochures,eval2011-72_7
relatues au assurances habitation et voiture.,relatives aux assurances habitation et voiture.,eval2011-72_8
"De même, herait- il possible d'obteni un","De même, serait-il possible d'obtenir un",eval2011-72_9
Je vous prie de bien vouloir prendre en compte ma commande,Je vous prie de bien vouloir prendre en compte ma commande,eval2011-73_0
d' un lot de cinquante CD vierges (référence 010-25-CDV),d'un lot de cinquante CD vierges (référence 010-25-CDV).,eval2011-73_1
Veuillez trouver ci joint un chèque bancaire et je vous,Veuillez trouver ci joint un chèque bancaire et je vous,eval2011-73_2
remercie de bien vouloir traiter me commande dans les,remercie de bien vouloir traiter ma commande dans les,eval2011-73_3
plus brefs délais.,plus brefs délais.,eval2011-73_4
"Je vous prie d'agréer, Madame, Monsieur, mes salutations","Je vous prie d'agréer, Madame, Monsieur, mes salutations",eval2011-73_5
distinguées.,distinguées.,eval2011-73_6
J'aimerais recevoir un catalogue de vos produits.,J'aimerais recevoir un catalogue de vos produits.,eval2011-74_0
Mes références client dans votre société sont XRNS208.,Mes références client dans votre société sont XRNSZ08.,eval2011-74_1
"Veuillez agréer, Madame, Monsieur, l'expression de mes salutations","Veuillez agréer, Madame, Monsieur, l'expression de mes salutations",eval2011-74_2
distinguées.,distinguées.,eval2011-74_3
Je viens par la grésente vous de mon etonnement.,Je viens par la présente vous dire mon Nornement.,eval2011-75_0
En effet mon véhicule a sotoit des degats lors,En effet mon véhicule a subit des dégats lors,eval2011-75_1
de l'accident que j'ai eu le 1 févnier 2007.,de l'accident que j'ai eu le 1 février 2007.,eval2011-75_2
Or à ce jour il n'y a toujours jos en,Or à ce jour il n'y a toujours pas eu,eval2011-75_3
d'expertise sur ce véhicule.,d'expertise sur ce véhicule.,eval2011-75_4
Veuillez s'il vous plait me dori quand cette,Veuillez s'il vous plait me dire quand cette,eval2011-75_5
exjertise sora effectuée. J'attends votre réponse,expertise sera effectuée. J'attends votre réponse,eval2011-75_6
rafidemment par retour du courrier.,rapidemment par retour du courrier.,eval2011-75_7
"Je vous prie d'agréer, Monsieur, mes salutations","Je vous prie d'agréer, Monsieur, mes salutations",eval2011-75_8
distinguées.,distinguées.,eval2011-75_9
Je revins venrs vous avec ce courier puisque ma dernière,Je reviens vers vous avec ce courrier puisque ma dernière,eval2011-76_0
lettre est restée sans suite. Je vous ai écrit le mois dernier,lettre est restée sans suite. Je vous ai écrit le mois dernier,eval2011-76_1
